stressor	Europe	Asia	America	Oceania	Africa	Other
Unused Domestic Extraction - Fossil Fuels - Peat	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Sub-bituminous coal	273177.224407	949746.587086	2412940.0504	282393.91916	34449.5479569	249985.595914
Unused Domestic Extraction - Grazing	0	0	0	0	0	0
Unused Domestic Extraction - Metal Ores - Bauxite and aluminium ores	59360.0870353	174202.115265	60660.5451654	9247.03323595	9702.83027046	30619.5161849
Unused Domestic Extraction - Metal Ores - Copper ores	188504.481824	259179.702391	1446624.18815	12483.1874913	69095.0789962	100132.918574
Unused Domestic Extraction - Metal Ores - Gold ores	229322.671761	374584.703644	972248.517235	117245.957671	95738.1539906	119825.902198
Unused Domestic Extraction - Metal Ores - Iron ores	222437.018467	897458.4009	484857.738036	188231.142476	43856.1593485	187462.56602
Unused Domestic Extraction - Metal Ores - Lead ores	1483.39152865	4065.63935525	4881.50982077	447.14861924	183.19216293	861.811715539
Unused Domestic Extraction - Metal Ores - Nickel ores	11959.7327039	86633.8342462	30605.57596	1538.9170886	2332.1614762	16226.391893
Unused Domestic Extraction - Metal Ores - Other non-ferrous metal ores	18888.7669351	53056.366606	27047.6904422	7709.57069032	7586.12787443	15874.5464796
Unused Domestic Extraction - Metal Ores - PGM ores	604.013228787	608.244900964	731.0672041	24.1599859443	994.39676946	182.129280448
Unused Domestic Extraction - Metal Ores - Silver ores	27831.2003249	37173.7185168	271365.977638	1398.98144333	2926.98600565	14140.3438785
Unused Domestic Extraction - Metal Ores - Tin ores	5448.54172648	59304.3419549	14663.2217182	812.177642948	1000.64205005	8709.46424444
Unused Domestic Extraction - Metal Ores - Uranium and thorium ores	92977.773305	143526.495821	130101.867369	22737.1490366	34351.6157054	82188.9788818
Unused Domestic Extraction - Metal Ores - Zinc ores	6163.01272835	14136.7725864	27458.6879864	1251.13862266	1073.46214246	3788.13588495
Unused Domestic Extraction - Non-Metallic Minerals - Building stones	3.48943872663	6.08490186078	50.1811757772	0.225523006832	0.412318015672	2.21481075246
Unused Domestic Extraction - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Clays and kaolin	13782.606904	16099.4066993	31102.905484	1180.62007133	1120.6596778	5956.25713478
Unused Domestic Extraction - Non-Metallic Minerals - Gravel and sand	104264.730553	15970.835278	21721.9067214	882.57463166	2186.20322729	8849.93311712
Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	3930.70734058	6968.41086648	9417.54884334	293.513030095	418.696450597	2759.48985856
Unused Domestic Extraction - Non-Metallic Minerals - Other minerals	254852.036324	147125.948485	54261.3359085	3416.95371358	9913.46354129	37873.2374272
Unused Domestic Extraction - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Slate	4889.33723383	580.844284625	530.56018271	29.6225444442	91.9794523433	324.964714492
Unused Domestic Extraction - Primary Crops - Kapokseed in Shell	30.9828521939	236.464684382	24.6716219593	3.03710809703	5.27996371563	109.49296737
Water Consumption Green - Agriculture - rice	71729.7711995	410920.862846	80803.8183789	5992.83933415	58232.5903748	212947.532036
Water Consumption Green - Agriculture - wheat	239915.605867	212580.93355	186710.118099	30022.4996249	39745.7428341	107376.180733
Water Consumption Green - Agriculture - other cereals	248449.082713	347404.618645	380001.466693	16156.9433972	297151.899524	109370.235534
Water Consumption Green - Agriculture - roots and tubers	44425.6858705	65292.742017	32343.7806723	1159.82112216	94725.9639467	28096.4264125
Water Consumption Green - Agriculture - sugar crops	26995.4887933	68741.00616	104932.049488	2556.43610661	10427.5529497	29655.5752292
Water Consumption Green - Agriculture - pulses	29337.1492811	100518.736029	37867.9242513	2810.68411394	64292.2571505	28152.9265453
Water Consumption Green - Agriculture - nuts	12085.9011819	40868.2067869	10575.2000424	553.76332031	17937.0960194	13139.7375096
Water Consumption Green - Agriculture - oil crops	168655.482593	330826.9604	441129.777208	7953.6670794	99237.1413283	121161.371968
Water Consumption Green - Agriculture - vegetables	46870.7795508	129782.050641	22583.5461491	1303.07071783	23343.2411385	25385.0540248
Water Consumption Green - Agriculture - fruits	77798.2077755	248326.428032	93971.9647129	4058.68870522	78535.2344578	111172.124833
Water Consumption Green - Agriculture - fibres	2910.14854375	6115.66347545	2878.16023488	108.164987396	6111.88447743	3232.38134613
Water Consumption Green - Agriculture - other crops	51011.8971493	289265.057018	120962.420164	3735.59885427	88915.7473403	88563.0269861
Water Consumption Green - Agriculture - fodder crops	143930.200524	146325.727003	234790.797392	4784.63474229	11027.8210998	37731.8923866
Water Consumption Blue - Agriculture - rice	20487.1664394	121739.553672	27733.1802398	1664.88815293	9197.916298	51233.3618214
Water Consumption Blue - Agriculture - wheat	18155.1430794	138406.494587	19677.4410247	1752.96827757	4778.10256282	50968.9160081
Water Consumption Blue - Agriculture - other cereals	16208.4223145	24692.9681717	26611.4794468	948.558171986	3910.54497222	18190.1442894
Water Consumption Blue - Agriculture - roots and tubers	1982.55624117	3576.65542531	3210.56304402	168.760557248	1156.4826304	3328.40866518
Water Consumption Blue - Agriculture - sugar crops	6624.56430926	42147.2997638	13482.3527574	1480.63823201	4372.3893987	15745.6526346
Water Consumption Blue - Agriculture - pulses	1020.03142861	3331.15141633	1683.5098424	71.9107207465	459.583011713	2645.05384089
Water Consumption Blue - Agriculture - nuts	2416.46340229	4656.39324823	5528.0851701	215.106844148	951.77528868	6379.49147647
Water Consumption Blue - Agriculture - oil crops	3659.4225007	20040.6484616	9668.2909589	199.825895211	1804.41952302	4077.87034232
Water Consumption Blue - Agriculture - vegetables	10607.0996827	14016.0996798	7811.65230483	525.321025134	6732.01709924	13582.2182316
Water Consumption Blue - Agriculture - fruits	12005.3427133	28979.521725	15562.8260277	1126.45137681	8373.33502466	23772.7887894
Water Consumption Blue - Agriculture - fibres	74.7288121071	145.750671294	268.068242317	3.44787616334	46.0963848988	96.4067182191
Water Consumption Blue - Agriculture - other crops	8962.52271956	49883.4051111	14461.8057878	1748.56045484	2544.57469644	26264.3253151
Water Consumption Blue - Agriculture - fodder crops	7692.34911865	5321.1894704	32059.7205649	2228.92346956	2581.3492486	6175.49835145
Water Consumption Blue - Livestock - dairy cattle	1301.91338678	1361.5033904	1213.52888276	51.2872111278	561.965532747	632.964025557
Water Consumption Blue - Livestock - nondairy cattle	2384.65826977	3943.92684132	5794.21885057	337.554506892	1718.77863566	1483.84081728
Water Consumption Blue - Livestock - pigs	593.017425299	1485.91885854	511.013173212	17.2229816201	89.6806636804	273.730657826
Water Consumption Blue - Livestock - sheep	312.765765558	468.418590886	185.429231003	66.7585377399	353.235731925	264.217722731
Water Consumption Blue - Livestock - goats	117.037844578	404.135167144	90.5018482158	6.00430298026	264.05473237	172.055453274
Water Consumption Blue - Livestock - buffaloes	143.188450719	1340.30260643	129.08844213	12.9558652075	51.7823984256	408.102513711
Water Consumption Blue - Livestock - camels	49.7289430515	32.3965626811	17.6075024213	1.38810872617	212.780663342	39.7697000148
Water Consumption Blue - Livestock - horses	67.6834345495	79.8319013131	205.193461884	3.04814017713	43.134105477	41.1849587555
Water Consumption Blue - Livestock - chicken	161.109239823	429.618827166	256.705897175	8.09003361911	79.9383714703	140.818427812
Water Consumption Blue - Livestock - turkeys	18.1005189216	3.29777883066	17.2377238195	0.291325105478	1.72895094653	2.37086743178
Water Consumption Blue - Livestock - ducks	22.9799008381	129.233386732	13.6765022446	1.17473404596	5.04351699849	28.5652414392
Water Consumption Blue - Livestock - geese	5.31314049345	48.7316202802	3.42874442692	0.261520984242	2.02524651009	4.32692010851
Water Consumption Blue - Manufacturing - Products of meat cattle	24.2090068508	18.5223914242	11.8083436604	0.961231573914	7.7769974401	9.40416700183
Water Consumption Blue - Manufacturing - Products of meat pigs	39.260489352	69.4511222198	34.0512196453	3.22112962355	24.9202513794	43.3802197124
Water Consumption Blue - Manufacturing - Products of meat poultry	24.5066314999	35.0405914161	14.5394386813	1.26763926387	8.25870106318	11.9735054975
Water Consumption Blue - Manufacturing - Meat products nec	10.7325119719	4.15174693274	2.56985803841	0.161630534018	0.491826410268	1.74054747891
Water Consumption Blue - Manufacturing - products of Vegetable oils and fats	268.883284135	456.161846105	246.233315081	13.9736387048	115.074262338	191.959780598
Water Consumption Blue - Manufacturing - Dairy products	137.675346407	200.214860482	114.101088481	7.87277321684	108.981566165	112.961046137
Water Consumption Blue - Manufacturing - Processed rice	36.2244914013	196.750855186	99.4378732267	2.38045835456	4.48030077744	32.5731554091
Water Consumption Blue - Manufacturing - Sugar	176.871061541	100.852476315	90.1482385686	5.53746540752	36.6635085063	83.2699358542
Water Consumption Blue - Manufacturing - Food products nec	660.213679814	749.30036413	415.295326727	29.0676839359	245.419734766	399.301844546
Water Consumption Blue - Manufacturing - Beverages	16.2377434877	16.8841642846	10.98896975	0.658982944752	6.1559598187	8.06601626466
Water Consumption Blue - Manufacturing - Fish products	344.68189057	154.730428584	190.083885905	14.6444191032	655.667781635	214.812020754
Water Consumption Blue - Manufacturing - Tobacco products (16)	0.725827599719	0.923449637396	0.988086809095	0.0197831560611	0.0610049502436	0.259572946271
Water Consumption Blue - Manufacturing - Textiles (17)	189.203104185	329.648269802	193.447635321	11.2529552159	24.8589887932	164.867444097
Water Consumption Blue - Manufacturing - Wearing apparel; furs (18)	404.491796932	607.754903902	423.153185904	23.8117348775	582.805884841	342.176466246
Water Consumption Blue - Manufacturing - Leather and leather products (19)	240.451884891	321.791373091	139.379859285	6.8921403742	24.1515871799	99.5681587779
Water Consumption Blue - Manufacturing - Pulp	270.350963022	409.016424426	268.394071441	8.60044430595	201.483353668	103.747498684
Water Consumption Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	540.005982207	1911.49060242	466.478591775	30.164004205	73.7496962574	398.130081632
Water Consumption Blue - Manufacturing - Paper and paper products	479.448091669	1445.63834757	446.841036967	24.2506512725	141.902542598	323.230339537
Water Consumption Blue - Manufacturing - Printed matter and recorded media (22)	99.6565275533	247.476109631	75.8107501884	3.80029597878	12.5787421447	51.5639394312
Water Consumption Blue - Manufacturing - Plastics, basic	809.351232389	4590.39506585	911.115739923	63.525634415	507.40762039	949.567822488
Water Consumption Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	327.201285619	1641.47781164	272.40540742	21.0218684736	42.2150992923	287.885925309
Water Consumption Blue - Manufacturing - N-fertiliser	584.187349933	934.725110812	380.614071083	15.4335643859	169.762715573	209.581700779
Water Consumption Blue - Manufacturing - P- and other fertiliser	349.91138809	236.427142822	113.032100079	8.76547233481	101.633122378	129.55356013
Water Consumption Blue - Manufacturing - Chemicals nec	616.133171461	2315.78358033	922.603498703	30.7430850534	67.366595126	414.263941173
Water Consumption Blue - Manufacturing - Rubber and plastic products (25)	108.445191283	567.290884147	192.73837209	9.49667812042	60.7864450195	125.406172965
Water Consumption Blue - Manufacturing - Glass and glass products	64.4326175342	42.4621365925	54.5768908228	2.25388173324	17.8825682455	33.8355554531
Water Consumption Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	9.9329963337	11.9960339976	19.7128780637	0.676578243402	5.20292480035	10.2616201361
Water Consumption Blue - Manufacturing - Ceramic goods	44.0668854121	42.3703530032	12.0092253661	0.849706305487	3.32708626161	11.2107540096
Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	117.188816291	487.201908313	83.326778879	6.46028527166	26.4156931506	95.5671052765
Water Consumption Blue - Manufacturing - Cement, lime and plaster	172.764307315	207.354712691	134.196615409	6.85669854715	185.765044639	95.7139345683
Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	38.3567255813	38.9533334626	33.2505538387	1.23463418598	6.63388851386	17.2536585749
Water Consumption Blue - Manufacturing - Other non-metallic mineral products	137.76371431	164.133455244	61.8388317961	5.90193408194	56.0946325128	85.768718194
Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	1899.29991018	11432.6980197	2352.73842584	139.587591309	605.852335368	1998.80029174
Water Consumption Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0.606476776334	3.20295498207	0.920547727352	0.0434517603989	0.150844660703	0.57647539095
Water Consumption Blue - Manufacturing - Precious metals	0.0339544890752	0.0149353396559	0.0312789095353	0.000541358111885	0.00537480014524	0.00567549388387
Water Consumption Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0.000620926712811	0.00654892598624	0.0012323994022	6.67426344036e-05	0.000112026351509	0.000977018210403
Water Consumption Blue - Manufacturing - Aluminium and aluminium products	46.8293188111	95.8389197357	140.645671204	2.04250231948	4.21118552594	22.0630668728
Water Consumption Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	17.4245624786	18.8063973178	17.595881786	0.560658645562	2.02718169355	6.27268710174
Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof	45.3068174781	71.7133043021	267.851799267	2.25140900588	19.5228123515	23.1357976487
Water Consumption Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	10.3347143507	11.9350429534	111.780732391	0.837963661748	1.1727900719	6.64186114529
Water Consumption Blue - Manufacturing - Copper products	22.349528755	74.3477541766	74.7955872959	1.20650881799	8.06640658683	15.1445671073
Water Consumption Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.228366214784	0.650701322348	0.346381346558	0.00860777342264	0.0165439319077	0.115299429756
Water Consumption Blue - Manufacturing - Other non-ferrous metal products	7.77325112935	4.4949837897	1.75705066772	0.116291931873	5.43745755831	1.37641943839
Water Consumption Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0811991409505	0.059231233872	1.07725672072	0.00541989232895	0.0093806680598	0.0454812622688
Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	663.043462476	3250.12354284	860.077184495	46.4931654912	379.520753844	673.749042813
Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29)	560.207351571	2900.1716285	637.942937765	40.3874705263	239.811297351	580.18374523
Water Consumption Blue - Manufacturing - Office machinery and computers (30)	34.1987872872	120.112635991	30.692915701	1.83560850035	8.95330378452	25.5153775686
Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	203.309655916	795.382223011	233.947298378	13.3978828251	135.454142849	186.262554307
Water Consumption Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	101.916896484	428.793851433	113.716724298	6.14269799707	22.9263789871	86.2935811683
Water Consumption Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	78.4070657747	272.402639011	72.1496926794	4.66015827068	23.9288424206	66.8785834785
Water Consumption Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	11.5872387759	60.536648784	18.3776807083	0.854552760524	2.78141165125	12.0765478814
Water Consumption Blue - Manufacturing - Other transport equipment (35)	3.37128007546	11.4525007275	5.42363923478	0.182298804201	0.647495841602	2.55144407068
Water Consumption Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	266.52025633	794.435239919	441.829712	17.4948461327	141.389197113	204.028985984
Water Consumption Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by gas	747.218256775	104.437871078	406.823808461	6.58381380651	10.4790955442	109.200837458
Water Consumption Blue - Electricity - tower - Electricity by nuclear	529.466484484	57.9856511593	797.758270867	2.40740589401	5.76116091634	23.9986419999
Water Consumption Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	8.35474395424	4.75666830487	49.9618318823	0.578222346873	0.654235438387	7.23401697634
Water Consumption Blue - Electricity - tower - Electricity by biomass and waste	154.520266496	27.1837138656	30.2008847473	1.42610561944	1.42308654201	5.95069064081
Water Consumption Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by solar thermal	0.61742903285	0.0206442882632	0.209376952643	0.0017109021509	0.00493521005611	0.0152935861904
Water Consumption Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by Geothermal	32.5505466751	6.1422969705	37.59237821	0.256973505684	1.3777843685	11.6579864439
Water Consumption Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by gas	352.252420878	144.810935082	239.781752972	6.95352498342	13.2662950225	500.259001863
Water Consumption Blue - Electricity - once-through - Electricity by nuclear	261.464312016	15.8269921783	430.881553596	1.25771971516	2.96970368706	19.3149344781
Water Consumption Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	41.3015465809	118.457407187	36.8769945237	1.87930883842	3.37741759438	119.368125338
Water Consumption Blue - Electricity - once-through - Electricity by biomass and waste	8.28764090059	0.324679003095	5.34874314123	0.0264874310456	0.0720052497027	0.262161328577
Water Consumption Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by Geothermal	0.402386120527	0.546246771805	0.303946634577	0.0474043598287	0.0850173843882	4.09655970598
Water Consumption Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Domestic - domestic Water Consumption Blue	10591.198724	19045.2995	17317.812853	336.255	2964.046618	15335.66773
Water Withdrawal Blue - Manufacturing - Products of meat cattle	130.601607592	85.2991086374	81.8940462464	7.68311444184	26.1091071305	60.8891715688
Water Withdrawal Blue - Manufacturing - Products of meat pigs	208.558498762	339.147072477	239.744190848	24.3670255356	84.3689886706	303.233703402
Water Withdrawal Blue - Manufacturing - Products of meat poultry	135.675765327	141.332557496	94.1690198572	9.92262246644	27.9879903439	70.9232933708
Water Withdrawal Blue - Manufacturing - Meat products nec	61.0863456448	26.5512574703	17.8641904846	1.16376021504	2.55561944964	11.309251416
Water Withdrawal Blue - Manufacturing - products of Vegetable oils and fats	1400.85181477	1778.91356109	1640.30597156	91.7686616567	382.280894698	1195.38665792
Water Withdrawal Blue - Manufacturing - Dairy products	675.947236825	811.375578095	783.976243828	52.5680008061	327.78214449	740.301027806
Water Withdrawal Blue - Manufacturing - Processed rice	137.379385522	497.37351089	579.100135834	7.70834961382	16.0286903773	96.3254385616
Water Withdrawal Blue - Manufacturing - Sugar	951.578098132	507.790130428	646.171668124	38.153632981	162.676921892	583.617661587
Water Withdrawal Blue - Manufacturing - Food products nec	3595.67646761	3517.25512066	2869.65559731	204.240151618	845.324044821	2677.57057777
Water Withdrawal Blue - Manufacturing - Beverages	88.6459932334	89.0931924777	79.7590254137	4.86847062427	20.5651116885	54.1207384544
Water Withdrawal Blue - Manufacturing - Fish products	1545.73256431	856.818693838	1193.97239546	91.270836612	1741.57271512	1457.20592517
Water Withdrawal Blue - Manufacturing - Tobacco products (16)	3.79209704959	3.96597893624	6.5220172769	0.109803694939	0.376047760993	1.4300075912
Water Withdrawal Blue - Manufacturing - Textiles (17)	1083.37968123	1349.06445444	1386.74415031	77.6691638279	166.30224963	1099.80454535
Water Withdrawal Blue - Manufacturing - Wearing apparel; furs (18)	1930.06547978	2735.27731791	2467.00908677	151.308611016	1608.3843581	2220.48256987
Water Withdrawal Blue - Manufacturing - Leather and leather products (19)	1389.58706777	1013.14125623	738.333649198	36.2328067825	102.483150518	530.953254473
Water Withdrawal Blue - Manufacturing - Pulp	1459.48167444	2455.52801203	2131.84875909	55.6908501239	584.953101086	640.045433432
Water Withdrawal Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	2566.32071374	6934.38249776	2669.29068493	163.081648406	302.246027814	1881.34133959
Water Withdrawal Blue - Manufacturing - Paper and paper products	2287.36703918	5236.9592966	2822.82198805	130.615686414	473.126828906	1570.9112404
Water Withdrawal Blue - Manufacturing - Printed matter and recorded media (22)	459.689504778	882.991949839	491.882392702	18.7266440004	48.1138022309	235.054001808
Water Withdrawal Blue - Manufacturing - Plastics, basic	3965.58799331	13138.752403	4178.93861966	263.161047607	1492.56060309	4007.33831537
Water Withdrawal Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	1390.16970366	5822.2665375	1226.98694664	97.5267188324	167.234127564	1188.75817914
Water Withdrawal Blue - Manufacturing - N-fertiliser	3242.82075738	5367.90966968	2424.63951451	90.5644315416	532.048024471	1250.12480081
Water Withdrawal Blue - Manufacturing - P- and other fertiliser	1950.09623464	1301.60009396	686.138058683	56.7540304888	335.538863247	873.008261931
Water Withdrawal Blue - Manufacturing - Chemicals nec	3283.02549758	10403.2860101	7376.02139093	167.890260213	340.954361734	2090.04287288
Water Withdrawal Blue - Manufacturing - Rubber and plastic products (25)	495.512348158	1984.49555519	1275.05267666	52.6914178274	214.214134198	610.636066797
Water Withdrawal Blue - Manufacturing - Glass and glass products	369.344331523	221.616865778	420.058925833	15.6752543044	64.7849844931	239.933198532
Water Withdrawal Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	58.9109286814	77.9455171542	158.29613721	5.06224041818	19.011262645	76.88403678
Water Withdrawal Blue - Manufacturing - Ceramic goods	176.15426465	138.861219163	57.4967871339	3.89519500325	14.4599754417	49.5008019188
Water Withdrawal Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	502.704400795	1355.08669619	314.102804368	24.8834855758	87.8125789682	372.349970203
Water Withdrawal Blue - Manufacturing - Cement, lime and plaster	794.454727799	1088.58313024	879.699325713	42.3231453448	510.766745266	609.619502334
Water Withdrawal Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	220.728322549	199.712369909	265.60667546	8.40352412358	26.273555104	115.619903998
Water Withdrawal Blue - Manufacturing - Other non-metallic mineral products	710.870665642	690.500155293	374.792291679	39.0187311376	187.557807862	559.615766089
Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	8277.94376778	37528.9320255	10585.9615567	568.409178644	1970.28706195	7805.24619037
Water Withdrawal Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	3.10005764428	12.422292787	4.9451209865	0.221539842102	0.544897124996	2.5953960434
Water Withdrawal Blue - Manufacturing - Precious metals	0.176861873953	0.0939337593241	0.201827475735	0.00338280297417	0.0173277599667	0.0337078632007
Water Withdrawal Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0.00155058695904	0.0158274904973	0.0039354603302	0.000165517140755	0.000277365837612	0.00239300563772
Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products	284.339360694	661.019090814	1290.00161595	16.3872623181	28.7519848432	161.240628619
Water Withdrawal Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	83.4952760643	95.4661329003	96.9093015343	3.81531027265	8.39825543072	37.4587573083
Water Withdrawal Blue - Manufacturing - Lead, zinc and tin and products thereof	266.361295456	364.161970255	2582.95855548	17.340329843	67.3760076951	160.484001022
Water Withdrawal Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	77.6594965234	96.5202468937	1090.93949055	8.04867420293	10.3936253956	58.877815836
Water Withdrawal Blue - Manufacturing - Copper products	125.049400499	236.562719207	625.072885046	6.2296581303	25.8094272928	68.1520366706
Water Withdrawal Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	1.59646401454	4.34931579304	2.33572557576	0.058101633385	0.111572127029	0.77683913326
Water Withdrawal Blue - Manufacturing - Other non-ferrous metal products	38.8791300864	28.065279176	9.34799670149	0.592170100525	14.2614310245	7.40767029216
Water Withdrawal Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.338368434589	0.283488421986	5.21794674087	0.0258954090466	0.0455588535572	0.216386215779
Water Withdrawal Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	3053.87712877	10490.1845741	4463.90723996	207.241466976	1127.53432126	2974.55851839
Water Withdrawal Blue - Manufacturing - Machinery and equipment n.e.c. (29)	2583.2772901	9287.06021963	3089.1776387	181.205792519	762.413396064	2506.35009543
Water Withdrawal Blue - Manufacturing - Office machinery and computers (30)	177.274853135	521.755607434	182.756835211	10.1858577436	32.589181439	134.247987327
Water Withdrawal Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	1002.43589659	2871.69134395	1333.78134649	70.5974446216	403.240054944	929.839837261
Water Withdrawal Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	484.545389796	1312.07108208	638.145663383	27.9614284866	80.5157262892	366.240241739
Water Withdrawal Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	387.498686097	862.438226009	403.833766627	23.8488198907	88.0502612782	328.827271784
Water Withdrawal Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	53.540712127	176.072597711	98.5800998685	3.76122466448	9.89282674007	49.8309022431
Water Withdrawal Blue - Manufacturing - Other transport equipment (35)	16.5719640577	33.7129759665	32.6976585452	0.846518223131	2.37997802039	11.3519350902
Water Withdrawal Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	1451.85260647	3365.16679692	3362.84251549	117.739344242	457.408431655	1149.9306714
Water Withdrawal Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by gas	1021.47425972	130.756533149	659.711752471	8.29715789797	13.7211123131	133.336826916
Water Withdrawal Blue - Electricity - tower - Electricity by nuclear	693.727160173	76.8889308997	1315.2072768	3.4705782624	8.06056203475	33.6115432899
Water Withdrawal Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	10.9612926097	6.02033146302	82.3793297304	0.710426976983	0.821825240332	8.74849650804
Water Withdrawal Blue - Electricity - tower - Electricity by biomass and waste	195.891257858	32.3825959127	46.8679451063	1.72054562663	1.7984329406	7.40642791821
Water Withdrawal Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by solar thermal	0.729599555547	0.0259388114163	0.337392892371	0.00213420232171	0.00601412356789	0.0189904988998
Water Withdrawal Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by Geothermal	40.1130730892	7.57598210944	60.9449756644	0.327816503803	1.66052191215	13.9517429904
Water Withdrawal Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by gas	43401.8307759	17519.7438819	30901.4155214	846.082081817	1615.70491799	60636.4271693
Water Withdrawal Blue - Electricity - once-through - Electricity by nuclear	31075.4173555	1985.9639111	57198.6678893	157.15397178	365.417357006	2373.33151178
Water Withdrawal Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
