region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
SOx - non combustion - Glass production - air	0.611793721212	814.23900947	75853.8677109	4.49002674104	0.383169157485	15292.5202744	251.537249641	2531.92070885	0	0	3155268.19743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415.59447547	3371.38872258	63689.1147276	695.767888282	284.316064324	1976.28853228	325.911669538	2865.32346456	0	0	0	0	0	0	0	0
SOx - non combustion - Lime production - air	94952.2767586	837807.817278	47066330.6506	92937.0068963	16898.3064104	1693648.7966	200679.622554	1138316.90077	7.69843094522	2225.35645394	164595011.242	532.508726437	418.917958655	26354.0958616	0	36437.0972238	52276.827332	537577.553564	52214079.9203	24950.0228264	5979.31011333	392703.596431	32702.3552107	299523.868265	0	0	1467426.50557	0	0	1320.36016403	0	50372.8049704	159355.651234	816674.263985	8317630.56766	40863.1658608	16063.8710743	323254.338869	36484.8364656	314595.906933	563771.822596	2034250.5879	21854892.7398	135542.680889	35358.5389944	1452764.83834	203829.512785	777829.54638
SOx - non combustion - Nickel, unwrought - air	121.028455907	9119.29057818	6829207.40464	19376.1773663	17354.4920945	133202.809103	10613.0943354	91575.7087246	0	0	9865776.65454	0	0	0	0	0	250895.267511	5732959.52377	216803744.561	6313319.5321	316976.806659	4425379.16454	856669.864374	5818462.73497	1497.8722864	0	29902446.5412	25900.0658906	0	1214708.49453	360.720062957	866021.633783	43065.1491005	671464.946472	63553883.2913	315955.671829	88082.1814856	470150.427702	109202.76681	1487484.93911	52081.591196	1305524.2395	186323756.267	1365755.1942	523765.80986	9814656.41294	482010.708937	2744116.87232
SOx - non combustion - Oil refinery - air	232173.340979	12350616.3339	506720313.693	350534.315884	270663.115407	1462110.73513	2016959.61765	6331940.72734	19.4292045631	9383392.05724	192951483.664	230590.379285	10779.1689041	97925.2446029	3588.99408943	6221.90025591	80912.0661005	56188117.3955	599987192.002	2695570.61484	783810.564258	1986578.24834	854918.319924	5185377.29003	395.333677832	0	12191591.6243	0.0747998273129	0	1594.28347595	0	72818.4604194	15427.1136468	134274875.457	271250405.882	4571247.77782	333661.015205	4110854.97042	454854.149019	12103597.252	19872.2616723	288526759.497	847687004.943	22569781.5796	465502.606746	5765065.56956	480047.198895	18068647.4809
SOx - non combustion - Pig iron production, blast furnace - air	55935.0890892	152155.889284	51712663.2111	220576.964155	95419.6812327	486222.178512	43571.3777902	841344.773118	0.0983968002077	207.996296798	58426842.0237	269.074927925	176.115609804	1155.7347589	1.45803799636e-06	11982.7200221	26547.4426358	1490096.85109	129125780.425	87590.119043	25349.3173003	472613.784181	45724.5382794	394053.848721	8.47104629814	0	606289.005966	0	0	7131.03667728	2.04001127581	16972.6858357	28132.1316697	1318295.39547	38233993.8429	88469.4137761	43352.1177835	211393.186089	34977.6546525	425104.162535	2747.45264706	2415120.93694	96182442.7012	121427.755566	71082.5360489	482004.189345	44485.9885815	503348.118335
SOx - non combustion - Production of coke oven coke - air	117707.708156	433718.874837	70658401.4561	802048.239175	294480.537957	1405655.80294	954069.323978	3693571.05248	1.21598084336	3726.43963932	289975765.569	2255.6230164	2249.25990076	276924.084311	0	6479.01790341	23366.0957556	622044.370438	44401068.2191	197645.379921	76102.7753556	662363.319258	152490.356847	752472.711398	121.29747115	0	1815887.25697	0	0	100561.928069	29.2110561275	39900.3036349	3541.01281517	817393.169273	4579103.35176	294439.403285	56810.6933981	622375.908277	281849.039462	3770265.77433	4256.92001345	841530.778826	5867271.34641	306290.546985	124360.759002	1073768.29669	262760.055225	397106.291038
SOx - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	1737399.99751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOx - non combustion - Refined copper; unwrought, not alloyed - air	1159.35540795	392550.252508	55317247.6505	253211.585794	115169.372475	416210.579836	32896.0921981	947629.96891	3.45354448379	8007.28972193	947305129.059	237531.457809	252442.210422	3111947.57378	5.11860971258	226768.009392	1623944.58055	22930391.1638	1476405047.87	21094217.5648	136455.747572	22245397.7152	1752032.18832	12282466.0475	0	0	104866437.363	126390.222361	0	185678.912915	0	3479510.80846	2630566.0026	19406415.1706	392994831.447	4676593.64238	1526995.67117	12699098.405	3216865.41871	17320888.98	522961.186697	11620795.3776	830517596.823	4393341.25866	1826944.48127	23199669.4309	2480047.85658	9950208.24067
SOx - non combustion - Refined lead, unwrought - air	5696.58957308	231760.497582	59732170.1543	293778.630545	158837.01081	1032436.15317	53648.7311047	903630.050098	0.670131027749	1721.94595851	223760260.821	10428.7486049	14444.4547167	193068.225099	0.0757714762575	45299.8599279	1395309.11149	16616078.2064	375370947.742	23445641.8487	400328.271239	8797709.52545	2908847.54327	11077621.7048	1502.82106324	0	43205256.2982	55699.3245332	0	1262373.88767	361.91183552	1452996.99488	535328.346732	29076598.4548	163223507.449	2412937.11087	758037.093595	3157140.37459	731979.285702	8332534.46872	54324.8418455	19433942.099	324281594.93	3098192.73464	1366546.8285	13311955.9669	1857676.95799	6172257.21548
SOx - non combustion - Semi-chemical wood pulp, pulp of fibers other than wood - air	38727.7772915	14201.1474471	45682510.37	171475.510185	20603.1261393	687555.294877	144936.689305	898205.199607	0.0357693584007	24.983945317	1106355058.45	167408.430658	159189.788408	150222.768534	0	567.244126915	157824.373753	175396.70621	46955679.4265	807492.902624	37150.9051707	682045.599225	67084.1835955	711172.294679	0	0	14076423.4014	59956.8375914	0	74287.4307815	0	109231.47308	14993.6370957	20381.6532437	7080067.98017	76487.0526843	23546.2615569	301611.193766	12518.7861698	247144.842516	42395.4658317	87526.2549844	16757792.3301	413847.493033	117950.85935	7090898.08936	130614.273161	1213524.42219
SOx - non combustion - Sulphuric acid production - air	3434736.02696	2726159.73173	238399297.065	1186636.59791	253419.054265	8372152.58127	1028606.74115	10543256.5283	453343.431168	553.313813861	601129193.313	17877.9170926	28095.0572144	586200.271377	0.00601425017813	80669.1504546	210137.93783	1256097.17494	347883952.57	54610.2141832	2909.98249601	407686.994911	44015.4135415	1676587.96855	3076.46352332	0	31918241.9244	16588.8137783	0	2761313.49118	1010.34534059	1672970.77948	4755694.98672	2901892.32882	68370370.2625	648221.921323	28147.3270929	268943.747163	41194.4002283	1217720.12884	4787034.75828	16495197.1312	165244676.653	1401466.6081	338020.724784	4098577.51267	313516.885993	4576794.86516
SOx - non combustion - Unrefined copper; copper anodes for electrolytic refining - air	8808.27200181	245384.386368	96435383.3565	400321.725813	191506.520493	748800.179236	27681.9646291	1697885.27245	0.0724514666399	293.680398488	1355171949.21	367337.604005	400116.417064	4390922.5621	8.28467277338	18506.3977247	2405607.4474	41317782.2724	2487251664.3	18832372.4919	248897.184176	40267935.2293	3186350.3704	22184920.1007	0	0	84752596.3274	102148.025288	0	150064.885855	0	2812125.4272	1355468.72555	9999668.82138	169622967.161	2409738.59545	786824.91687	6543546.41306	1657575.01049	8502010.31626	553173.764341	16668455.8424	1006591053.02	5012058.29248	2243824.7158	26002367.0985	2716590.38969	12256543.8689
SOx - non combustion - Zinc, unwrought, not alloyed - air	3507.35634261	195193.824578	61556737.1879	336883.909815	147938.196278	607775.532811	25123.1403505	2422466.76247	2.03700624858	5251.92800536	476736491.38	72320.2464774	110217.817088	1012914.72161	0.606817567977	139160.785096	1763502.55999	16416744.633	892675304.616	42832689.1273	380802.04528	8751099.48925	2779702.83254	10925119.1164	3712.94961638	0	106745203.22	137613.712449	0	3118888.04104	894.158621893	3589851.62419	6147044.32651	333879460.44	1051103244.28	27707166.019	8704354.33488	36252669.8727	8405138.9073	75548652.3202	85263.3002578	29330392.5314	545819136.463	5320020.19979	2297043.18701	23519736.4175	3230654.1079	10049015.6432
Se - non combustion - Agglomeration plant - pellets - air	148.087867049	109.068676956	37477.6453722	113.522206688	68.1694328835	563.564492043	67.2381217185	594.504879615	0.000201613679489	0.42332589248	24193.0646031	2.63114697708	3.7710055591	14.3865243082	6.60492300747e-08	14.9054508444	1.5978641027	92.4794797993	22160.5443214	68.6462419102	1.52657413675	32.5428201195	3.05849909713	43.0126290949	0.00337156071568	0	241.309057101	0	0	2.83822355314	0.000811944786394	6.75529784506	1.69324495561	79.3468854263	2301.2659676	5.32488580536	2.60932074447	12.7235450978	2.10527015851	25.5865956862	0.169631879625	146.953302958	6033.5218432	7.65907115127	4.42589457415	30.2139599559	2.76233720753	31.1026973661
Se - non combustion - Agglomeration plant - sinter - air	150.026898413	213.829420259	48045.3339313	118.469029019	48.1671848988	576.126482497	86.5566191284	617.558127172	0.000399990929296	0.836269332296	245282.213303	7.83251023707	11.7649558081	43.7561601013	2.10249914845e-07	49.7538581912	6.98236590392	393.11448745	36694.6828635	50.3913653424	6.66759706744	126.072562902	12.1584658011	111.944716155	0.0379300580514	0	2714.72689238	0	0	31.9300149729	0.00913437884693	75.997100757	7.39916230991	346.730980718	10056.0998904	23.2687504693	11.4022413845	55.5995014331	9.19963503059	111.808615648	0.728669502405	637.466492866	25643.9929469	32.4342926172	18.9049423881	128.479693885	11.8206866349	133.53194846
Se - non combustion - Glass production - air	0.000487166990709	0.648372734483	60.4018955821	0.00357537637246	0.000305114875999	12.1773251737	0.200297323609	2.01615046	0	0	1256.25881748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75434134075	3.84416980111	72.6204515829	0.793337738482	0.324186653744	2.2534300608	0.371615349329	3.26713732507	0	0	0	0	0	0	0	0
Se - non combustion - Steel production: basic oxygen furnace - air	368.235906654	211.666151003	35958.3261002	119.354463909	53.6592256478	903.349556495	134.201257204	514.210966673	0.000319637696595	0.661165726887	26670.2237871	11.4355412241	17.8890875732	64.8645328785	3.2496858618e-07	11.789098208	12.0537674711	676.422151663	57909.175444	36.3446680703	11.5097185877	214.3671091	20.7444966309	177.876238184	0.00211913164552	0	151.670310096	0	0	1.78391251284	0.000510332761697	4.24591654891	12.7732896258	598.567115229	17360.0025282	40.1692078815	19.6838676444	95.9822889553	15.8814738448	193.016961991	1.25924443555	1100.96434832	44345.8811495	56.1011735541	32.6819221092	222.17173523	20.4326855866	230.769985049
TSP - non combustion - Agglomeration plant - pellets - air	185109.833813	136335.846194	46847056.7153	141902.75836	85211.7911044	704455.615054	84047.652148	743131.099519	0.25201709936	529.1573656	30241330.7538	3288.93372136	4713.75694888	17983.1553853	8.25615375934e-05	18631.8135555	1997.33012838	115599.349749	27700680.4018	85807.8023877	1908.21767093	40678.5251494	3823.1238714	53765.7863686	4.21445089459	0	301636.321376	0	0	3547.77944143	1.01493098299	8444.12230633	2116.55619452	99183.6067829	2876582.45949	6656.1072567	3261.6509306	15904.4313723	2631.58769814	31983.2446077	212.039849531	183691.628698	7541902.304	9573.83893909	5532.36821769	37767.449945	3452.92150941	38878.3717076
TSP - non combustion - Agglomeration plant - sinter - air	2774138.5914	4614221.20548	1082826152.8	2603755.19528	1056222.60451	11903730.5929	1781430.43641	13911512.3395	9.82579587409	20542.9952358	6039962105.92	192405.980072	289006.68933	1074872.11809	0.00516479898543	1222205.852	171522.144792	9656875.75872	901406599.684	1237866.24497	163789.833611	3096978.40043	298673.280701	2749927.18475	931.753648916	0	66687393.0002	0	0	784362.310246	224.386443324	1866872.33226	181760.767986	8517462.74784	247028563.838	571597.942881	280096.592561	1365804.35147	225989.464526	2746583.86942	17899.8003852	15659394.193	629945885.364	796749.914148	464400.793396	3156109.68554	290375.719695	3280218.55533
TSP - non combustion - Aluminium ores and concentrates (Bauxite) - air	8.29945664117	263953.578846	49067.5717339	246.763404668	27.5651838385	10746.8006617	788.492575962	4084.88158656	0	4067279.45364	95433.6633653	25.1470205695	26.6065314014	622.181456406	0	387.187589413	211.657431959	3072424.48517	694357.464766	21829.8246204	6010.22279497	4728.61583814	11744.368284	121772.659258	0	5107270.68839	461.891266978	129.234144252	0	23587.507821	0	31124.6560836	16.5534507412	1529084.22629	151190.488591	41801.828413	7669.87294132	7299.99835384	3567.77104805	69993.6235698	5.74916691451	387622.964936	67346.3580899	9906.04996394	2325.80881606	911.744579571	46.8324374811	10745.2889511
TSP - non combustion - Bricks production - air	1701524.12332	8921715.85807	1274194.13252	136833.627058	42306.6439239	826152.712305	1514613.18259	477127.095	6.7345813838	1941155143.36	5079698.72041	2857.59401202	4646.73837428	27203.5776837	0	10371.846084	947002.077524	351463117.662	26829650.0746	636000.724124	158673.393413	30459387.2941	439016.582239	9039664.14002	0	283637.406417	0	339.011301555	0	5605.56565855	0	39005.8858153	118732.795732	104515744.329	14570257.7114	888158.482811	217056.381039	1751044.33898	482941.081261	9799289.14319	505423.195858	265620306.779	39157291.8482	1208347.31104	420603.35353	3608052.14071	817485.83362	16295301.9907
TSP - non combustion - Briquettes production - air	2844.94620664	311213.306993	338169.316216	20138.9426435	9631.65237408	163360.825692	4168.56659999	64750.5721138	0	140111.324615	0.123807964257	0.00420627450223	0.00268996123682	2661.45254878	0	7.96034024122	390.336979082	424344.519265	27046.3831527	93633.2760317	30223.8411927	128077.124149	183.043511912	11025.0546558	0	30073.9034633	0	0	0	93.0693102137	22.5111682169	967.304176779	542.964357444	97841.1491545	16731.683098	5213.0965044	2334.02272478	1723.58906216	128.454326751	18908.0260219	38150.1629101	187169.212153	96457.4412711	27804.7430079	1050.64350152	15286.6607529	6172.3334106	16083.5161872
TSP - non combustion - Carbon black production - air	2343.82892848	3767.12700647	881287.351721	1322.66261173	272.193015421	14660.5142546	2176.76231894	34074.465198	1366.89980565	1.75399308645	3313000.6434	57.1573168897	90.0497530174	1893.59612221	1.93102546038e-05	247.746442642	534.30178778	6836.8736001	2581479.4476	166.347425068	7.57262878855	1947.37558353	148.874925711	8865.91355589	11.5732791274	0	120072.518411	62.4050864872	0	10387.7232898	3.80079547606	6293.51125278	12020.6878787	7334.9409581	172815.725855	1638.47206646	71.1463276235	679.793142873	104.124639801	3077.95887524	12133.6066123	41730.3246363	423478.10688	3543.40842996	854.475340426	10361.2881089	793.328809914	11573.698076
TSP - non combustion - Cast iron production (grey iron foundries) - air	120034.817354	255903.055252	67711262.8884	198068.730487	205478.894062	776391.245485	88919.7609239	740393.847334	1.33220115811	2802.48605636	176351695.372	13541.144337	18613.782373	72725.7427524	0.000319859587873	83623.1127242	20819.9585494	1179269.41703	215714280.069	307409.74565	19883.4268754	386080.848529	37013.7702372	382157.783914	109.536305497	0	7839723.15104	0	0	92209.0830934	26.3787129075	219468.202082	22062.758485	1033879.45371	29985192.0921	69382.5598561	33999.1052119	165786.114783	27431.3925454	333389.967711	2170.9976531	1900142.6218	76365180.6562	96569.1035968	56310.3250744	382608.277435	35212.1859358	397834.818713
TSP - non combustion - Cement production - air	382366.970642	5756276.60905	302029873.975	490138.171572	88818.3511909	9298056.86449	1154512.97463	7016123.26875	111.615116021	32847.9397631	2035126530.43	17293.1163218	22560.9402397	749443.422097	0	458755.397626	752478.094965	6188896.8922	563881208.67	359133.226019	86066.8122554	5629982.20711	445271.857628	3996821.99289	0	0	9745394.72128	0	0	8768.7055699	0	334533.188404	2293781.8338	11755294.3768	119724840.309	588188.663515	231225.032595	4652956.60651	525166.534388	4528326.23582	7206312.04385	27732341.1324	294994935.586	1762907.97234	462681.258043	18963746.1265	2629218.09124	10287927.6735
TSP - non combustion - Chemical wood pulp, dissolving grades - air	333.795106947	72.738979984	959402.319395	21120.989074	1287.39461834	6601.11784562	92.4483299475	11677.1707491	0.000218390904485	0.152540237213	345694.941587	597.814281643	971.938089742	917.189677457	0	3.46332625128	25.2017047159	28.0076891354	1098229.05628	77622.8801328	5.93232920732	312.829670793	323.985879035	5523.5660335	0	0	0	0	0	0	0	0	420.085878436	571.045214195	753266.707477	2142.98442138	659.7099761	8450.42483496	350.74647009	10402.1261121	217.850582108	587.447101195	69578.3248227	2558.82192029	645.290504774	47171.4350545	776.741554388	6579.10051317
TSP - non combustion - Chemical wood pulp, soda and sulphate, other than dissolving grades - air	17166.8276039	9210.49338976	11175715.2789	115229.96068	6170.31855727	202257.420375	16014.4847645	279281.247674	0.00118727572897	0.829280513128	20352322.8215	3725.43032806	5283.91283846	4986.27470533	0	18.8282713025	74957.1783194	83302.9897185	44769031.6647	950763.042846	17644.4674381	330268.119819	34154.1411885	389792.405506	0	0	451608.943297	1923.57414209	0	2383.33752536	0	3504.43494953	2079.42509826	2826.67381026	1693757.73136	10607.7728858	3265.56438169	41829.6029331	1736.19502694	38737.143991	3945.01856383	10983.8457423	1218454.31073	47423.0482754	11783.911366	881183.878417	14331.0763084	120002.295986
TSP - non combustion - Chemical wood pulp, sulphite, other than dissolving grades - air	719.638586741	733.673341604	1833337.97399	9604.95753479	1068.69830912	28262.0363271	2779.0300131	33128.3800549	2.6335373776e-05	0.0183945580168	37794.9488799	71.9174454199	117.204299057	110.602284635	0	0.41763640089	415.828127812	462.126870734	820984.84354	27421.8392354	97.8834319208	1876.86956008	279.003863834	3673.69507376	0	0	43271.5721648	184.310072994	0	228.362974764	0	335.782566013	0	0	0	0	0	0	0	0	296.709497658	435.00167451	138600.646265	2338.94132557	774.946847352	35783.476605	777.972265756	8050.19993562
