stressor	Europe	Asia	America	Oceania	Africa	Other
Unused Domestic Extraction - Fossil Fuels - Sub-bituminous coal	247209.181015	539164.346112	108897.77427	16674.1151302	34449.5479569	233003.311708
Unused Domestic Extraction - Grazing	0	0	0	0	0	0
Unused Domestic Extraction - Metal Ores - Bauxite and aluminium ores	20951.3085875	20853.9403796	27123.8054222	2462.64265628	3648.64896044	28665.3467067
Unused Domestic Extraction - Metal Ores - Copper ores	146706.751806	240790.799166	52386.5398361	9688.64691208	15001.9775794	77122.176757
Unused Domestic Extraction - Metal Ores - Gold ores	146708.21271	286062.785415	98824.5798983	8733.9508525	15067.4237751	99816.7908352
Unused Domestic Extraction - Metal Ores - Iron ores	134110.720364	253397.581914	141742.890337	11989.9996069	21251.1971393	163650.96779
Unused Domestic Extraction - Metal Ores - Lead ores	702.584823839	1111.56185304	574.405534006	67.0439586354	113.00607442	775.334170324
Unused Domestic Extraction - Metal Ores - Nickel ores	10880.8572294	8842.74059249	11512.6269188	1343.49715739	1763.72618482	12104.5921622
Unused Domestic Extraction - Metal Ores - Other non-ferrous metal ores	13280.4924136	22628.3909193	13199.1871745	1194.50689168	1662.05827774	8085.10864138
Unused Domestic Extraction - Metal Ores - PGM ores	603.49678502	595.353913018	596.004582383	21.4959439426	1.3818335175	182.129280448
Unused Domestic Extraction - Metal Ores - Silver ores	20073.460027	35945.8706747	2029.92456828	1398.53150403	2533.59911982	12644.7524383
Unused Domestic Extraction - Metal Ores - Tin ores	5446.95740003	1198.82441442	6578.37753938	724.962843066	934.416099034	8637.11362824
Unused Domestic Extraction - Metal Ores - Uranium and thorium ores	68968.9698758	137500.879742	60241.0107614	6443.17229682	8670.04472778	14392.8986517
Unused Domestic Extraction - Metal Ores - Zinc ores	3580.87107578	5923.97454289	2265.76974895	315.458318772	505.829587949	2798.84743284
Unused Domestic Extraction - Non-Metallic Minerals - Building stones	3.48943872663	6.08490186078	0	0.225523006832	0.412318015672	2.21481075246
Unused Domestic Extraction - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Clays and kaolin	4740.21021597	9402.2866409	3680.81735905	497.458155356	823.011755543	2995.32705691
Unused Domestic Extraction - Non-Metallic Minerals - Gravel and sand	1791.08957962	15632.3240731	11584.7445505	790.475868476	2173.26305092	7313.79945904
Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	2084.13893621	3874.99703812	1635.9218058	228.702789336	337.351623474	936.405446164
Unused Domestic Extraction - Non-Metallic Minerals - Other minerals	15393.5423395	39838.8199961	41969.1423352	3273.31300402	6771.57817023	32224.321921
Unused Domestic Extraction - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Slate	1.67345975374	580.755275422	507.932261152	29.6225444442	91.8241895887	324.964714492
Unused Domestic Extraction - Primary Crops - Kapokseed in Shell	30.9828521939	32.1986011485	24.6716219593	3.03710809703	5.27996371563	15.7339172017
Water Consumption Green - Agriculture - rice	69734.5251265	69391.5812182	47640.3954467	5963.5077564	10227.5405863	31171.9814895
Water Consumption Green - Agriculture - wheat	42859.7740103	59407.9729755	32717.1089042	3919.67193029	10961.6710538	38321.8980642
Water Consumption Green - Agriculture - other cereals	107649.991891	79887.8680491	49251.3097166	5463.61322188	11493.3831626	66075.8841825
Water Consumption Green - Agriculture - roots and tubers	26732.0078892	15480.6215453	12221.1638167	1114.94798937	1699.49663244	11654.6461566
Water Consumption Green - Agriculture - sugar crops	15978.2502605	18009.0037856	6798.73180326	1201.54972065	2654.39710689	10550.9677481
Water Consumption Green - Agriculture - pulses	22685.6918531	13284.097	11998.597447	1143.98136945	1842.03150418	12697.5811273
Water Consumption Green - Agriculture - nuts	7685.70309044	5117.90680848	4711.31465011	474.859679102	810.53676856	4386.92732644
Water Consumption Green - Agriculture - oil crops	77046.6777678	76838.0550014	35429.2547866	5363.41934537	11945.8461201	52321.1896889
Water Consumption Green - Agriculture - vegetables	13856.1149323	8741.04773582	12315.4468189	1127.48393333	2385.54334325	13023.6746154
Water Consumption Green - Agriculture - fruits	48966.6417049	42938.8669033	30009.9391233	3559.40178436	6450.76271111	25404.1787615
Water Consumption Green - Agriculture - fibres	2115.34957765	1477.93294913	1019.7265101	108.164987396	169.896353676	868.267025486
Water Consumption Green - Agriculture - other crops	49815.6105482	35736.3917929	28908.4301249	3265.42948367	5562.37551133	29790.9469032
Water Consumption Green - Agriculture - fodder crops	25698.449977	33280.0077217	15119.393595	2323.10914066	6820.67538496	27781.7522101
Water Consumption Blue - Agriculture - rice	16990.1294625	16561.0427	12492.0631771	1531.37935268	2742.51343758	9539.56486545
Water Consumption Blue - Agriculture - wheat	16140.9462225	14998.7263931	13171.8052444	1538.1562182	2725.86766055	10138.8154364
Water Consumption Blue - Agriculture - other cereals	6469.21213694	8290.95691732	3633.2235192	563.82542538	1218.38965536	3281.04548418
Water Consumption Blue - Agriculture - roots and tubers	1157.34213391	1395.36356459	615.808269847	92.9999580817	180.739674165	429.325084117
Water Consumption Blue - Agriculture - sugar crops	5981.16299013	5596.26791742	4145.06590293	498.495605219	918.296286069	3777.93297738
Water Consumption Blue - Agriculture - pulses	802.826777959	970.760545605	479.766836317	70.773768713	129.236085938	279.001564666
Water Consumption Blue - Agriculture - nuts	1899.24166912	2575.96511224	946.509391622	164.392474702	309.707870095	485.11907956
Water Consumption Blue - Agriculture - oil crops	2283.79352338	1712.15439224	1582.55078646	183.883756436	366.490714646	2013.49907824
Water Consumption Blue - Agriculture - vegetables	4706.126566	5418.16361959	2759.77126265	372.119640481	723.636387095	1662.54102545
Water Consumption Blue - Agriculture - fruits	7976.12975192	9158.06713027	4598.23398486	646.144654403	1196.25564581	2884.42309782
Water Consumption Blue - Agriculture - fibres	47.5912916074	54.2869910458	18.8177217086	3.44787616334	7.20559389802	24.3117444385
Water Consumption Blue - Agriculture - other crops	7996.50874941	8955.85799182	5592.6817475	734.964931114	1346.99155561	3974.84776698
Water Consumption Blue - Agriculture - fodder crops	3772.60066233	5301.67274063	959.566824552	251.743482788	664.987628107	2431.64879921
Water Consumption Blue - Livestock - dairy cattle	324.179592573	342.078705203	202.569195572	24.666671231	59.6369660158	223.33553891
Water Consumption Blue - Livestock - nondairy cattle	1060.26478305	1053.97268373	469.53304466	66.8936265272	155.77212868	736.302896466
Water Consumption Blue - Livestock - pigs	135.940059968	110.281031731	129.861540107	13.2490026626	31.4469157856	155.99202917
Water Consumption Blue - Livestock - sheep	141.040668823	125.104305015	81.0799713131	8.2575019934	16.7283609359	74.9680939973
Water Consumption Blue - Livestock - goats	100.166247622	67.0267767424	54.8703054066	5.60148268198	8.51814091925	44.7038848821
Water Consumption Blue - Livestock - buffaloes	136.935748055	110.208126563	118.838755868	12.9558652075	22.4959542372	97.455567665
Water Consumption Blue - Livestock - camels	49.5667492729	24.3877476454	17.6075024213	1.38810872617	1.05349346088	13.726886761
Water Consumption Blue - Livestock - horses	30.2246506208	32.5892589712	10.3915069138	1.93814835352	4.5436490676	18.774292206
Water Consumption Blue - Livestock - chicken	69.0111178767	63.7728660871	44.1198821442	5.42297972932	11.3715461778	49.4644407651
Water Consumption Blue - Livestock - turkeys	1.60537565733	2.85079581546	1.04627802249	0.16283009992	0.601255173645	1.9071579839
Water Consumption Blue - Livestock - ducks	10.9310959938	7.46214774542	10.8011740892	1.06674006554	2.03887198322	10.4054398003
Water Consumption Blue - Livestock - geese	2.80681780978	0.391258800606	3.32442992635	0.261520984242	0.485658851232	3.96212086455
Water Consumption Blue - Manufacturing - Products of meat cattle	4.48447673715	4.92600219648	5.78996171115	0.64125478802	1.30775355429	4.20917869432
Water Consumption Blue - Manufacturing - Products of meat pigs	19.5223832961	18.9218776617	19.8696695974	2.69197537568	4.84910825198	10.7748100646
Water Consumption Blue - Manufacturing - Products of meat poultry	6.1427487089	4.96957293222	7.85570057203	0.810172525251	1.57599402312	6.59142332257
Water Consumption Blue - Manufacturing - Meat products nec	0.498674836851	1.16130266701	1.51679494351	0.134741781685	0.357662068981	1.29669545279
Water Consumption Blue - Manufacturing - products of Vegetable oils and fats	95.0204184913	80.5454384186	106.367460272	12.598372096	23.3470526269	79.9516792747
Water Consumption Blue - Manufacturing - Dairy products	59.5360637495	52.0523196594	58.0307160634	7.28591865682	12.9054604162	35.6711929288
Water Consumption Blue - Manufacturing - Processed rice	21.7411100696	5.28066603323	26.0286080102	2.38045835456	4.1466539071	32.3187389957
Water Consumption Blue - Manufacturing - Sugar	31.5574137931	44.592667567	41.3361220772	5.42893092375	11.1842252755	23.0843969661
Water Consumption Blue - Manufacturing - Food products nec	181.935290574	185.344560811	212.860406063	25.9767457102	49.8667602559	140.156332709
Water Consumption Blue - Manufacturing - Beverages	3.98563654675	3.90165042346	4.68345417785	0.542576497908	1.05320247966	3.4322802068
Water Consumption Blue - Manufacturing - Fish products	179.364737025	136.395337965	122.570149865	14.6444191032	21.7067432845	53.7508392874
Water Consumption Blue - Manufacturing - Tobacco products (16)	0.141201280026	0.123389041616	0.179106796704	0.0197710035306	0.0405101785915	0.197559357776
Water Consumption Blue - Manufacturing - Textiles (17)	66.0316276672	68.4477031883	78.9283407293	10.4417237801	19.9478713754	53.1661626293
Water Consumption Blue - Manufacturing - Wearing apparel; furs (18)	229.531082237	168.796244207	188.158265847	22.7587014188	36.8033633189	118.508307958
Water Consumption Blue - Manufacturing - Leather and leather products (19)	43.9600207937	39.4958364707	67.6094766415	6.86230014906	14.204305364	60.4153726097
Water Consumption Blue - Manufacturing - Pulp	85.5079030312	47.2714182195	86.3228200372	7.95381194592	13.9031110968	85.6995226367
Water Consumption Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	211.312214481	83.0934356355	296.31222595	26.8796572679	49.8518968637	303.710180571
Water Consumption Blue - Manufacturing - Paper and paper products	182.822516988	83.2691768568	237.518616717	22.1305908188	40.574624404	238.301717355
Water Consumption Blue - Manufacturing - Printed matter and recorded media (22)	27.5529865768	12.967049092	40.3620504172	3.60253998873	6.9748174699	41.9533164125
Water Consumption Blue - Manufacturing - Plastics, basic	572.540740934	174.664011234	698.230017814	63.2134459786	107.27141422	699.541205628
Water Consumption Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	162.305993725	33.6956726463	233.315454729	19.4388540526	34.9950024383	251.846451494
Water Consumption Blue - Manufacturing - N-fertiliser	127.015425418	74.5420563201	175.947678645	15.4335643859	30.4750045593	178.499323857
Water Consumption Blue - Manufacturing - P- and other fertiliser	57.1755130355	67.7768504888	79.748172841	8.76547233481	18.2097668173	53.7535321098
Water Consumption Blue - Manufacturing - Chemicals nec	250.031002882	78.4953477713	332.476090263	29.600572153	54.23143521	382.90118677
Water Consumption Blue - Manufacturing - Rubber and plastic products (25)	75.6916780221	28.6112171359	87.1943300858	8.45528097006	14.4365093262	88.917663599
Water Consumption Blue - Manufacturing - Glass and glass products	14.4348515359	18.3445487665	16.239693865	2.23938186125	4.44303315615	9.77511098892
Water Consumption Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	4.75339796508	5.22776398325	4.09405617656	0.660882685256	1.19581294134	2.26281090835
Water Consumption Blue - Manufacturing - Ceramic goods	4.62009933862	4.76303534356	9.46730845553	0.81545789498	1.87247267062	8.81517076986
Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	52.8131304439	16.3048280683	73.7753832372	6.41336159637	11.6092348897	75.5769891966
Water Consumption Blue - Manufacturing - Cement, lime and plaster	68.7034633406	48.827841413	61.1967287993	6.65155478896	11.152938058	44.2262560175
Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	7.76738559933	8.39606655851	9.96372018672	1.18584601044	2.40257310287	8.08423143919
Water Consumption Blue - Manufacturing - Other non-metallic mineral products	38.8131578586	38.4832466761	46.4114670736	5.51673905025	10.5370735947	29.4813433142
Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	1216.64654994	238.241074019	1606.00721952	135.919519048	235.173315707	1752.89876154
Water Consumption Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0.350461542953	0.0870831760945	0.453194699619	0.0397402706554	0.0696737778854	0.502874826707
Water Consumption Blue - Manufacturing - Precious metals	0.00336871484702	0.00455685187291	0.00478886431568	0.00050274090748	0.00117952589809	0.00524004516974
Water Consumption Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0.000620290897051	2.10182061681e-05	0.000836218050943	6.67426344036e-05	0.000112026351509	0.000977018210403
Water Consumption Blue - Manufacturing - Aluminium and aluminium products	15.5306570734	10.3191845253	14.6095231123	1.79909128036	3.36637528283	20.2509835786
Water Consumption Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	3.08884739893	3.06146881487	4.15958136647	0.457664702135	0.952671688091	4.06464973296
Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof	22.8528642136	17.6198110366	11.1371943446	2.16659046423	3.65753401255	21.0512754565
Water Consumption Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	6.92133432594	6.66740215084	1.34172053559	0.678632841645	1.1398940362	5.56048670846
Water Consumption Blue - Manufacturing - Copper products	11.4022122044	5.3080949109	10.7906630122	1.18034563767	2.04060813783	13.9609024081
Water Consumption Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.0713371282318	0.027397860298	0.0953258823385	0.00860777342264	0.0163299424102	0.114255663979
Water Consumption Blue - Manufacturing - Other non-ferrous metal products	1.37116315953	0.958670101183	1.55267058237	0.116291931621	0.224594639272	1.32094129499
Water Consumption Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0593510393855	0.0588166118399	0.00221025403587	0.00541989232895	0.00884291834525	0.0454812622688
Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	415.449771419	137.433121457	498.296056491	45.6222029511	78.0313119042	509.233404125
Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29)	342.897023499	103.142898221	434.219799922	38.9528513936	67.5504338326	446.869844732
Water Consumption Blue - Manufacturing - Office machinery and computers (30)	14.2362015977	5.66182039404	18.9756435547	1.730328191	3.1512488087	19.2285078266
Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	114.6996533	48.1643999312	131.877132576	12.5773480815	21.5820129582	127.572668234
Water Consumption Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	48.7585850273	16.7264664412	64.5928648029	5.85621106837	10.5288375714	67.5559999159
Water Consumption Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	35.439756102	17.2840660167	45.3545977486	4.43337193698	8.02717997072	42.9334246354
Water Consumption Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	6.96520225745	2.22806773726	8.82616194593	0.818658770256	1.43933556269	9.41407408624
Water Consumption Blue - Manufacturing - Other transport equipment (35)	1.45359400921	0.680003486109	1.7864667104	0.177478905128	0.322994354499	1.90257243522
Water Consumption Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	127.186695267	67.585938644	136.976129884	14.2016342508	24.9311458838	137.37737154
Water Consumption Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by gas	18.6816688726	38.651556666	34.3577998433	3.52909602706	8.4831846469	24.4661474597
Water Consumption Blue - Electricity - tower - Electricity by nuclear	16.5083664592	28.5745922254	18.803736117	2.40740589401	5.76116091634	21.4337474133
Water Consumption Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	1.72363742176	1.93634762743	0.885879521392	0.167439278265	0.311597531357	0.880896002966
Water Consumption Blue - Electricity - tower - Electricity by biomass and waste	1.58846101382	4.88581238336	6.46845317416	0.514453053297	1.38021390604	5.15660326884
Water Consumption Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by solar thermal	0.0036201995605	0.0206442882632	0.0200936129799	0.0017109021509	0.00493521005611	0.0152935861904
Water Consumption Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by Geothermal	1.89747471728	2.90640528627	2.0065202204	0.256973505684	0.544729375382	1.28048222803
Water Consumption Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by gas	54.6129343958	76.6847813834	50.0978172003	6.92585950032	13.2662950225	13.2353186522
Water Consumption Blue - Electricity - once-through - Electricity by nuclear	8.99015503013	15.8269921783	8.96033881331	1.25771971516	2.96970368706	9.94296983002
Water Consumption Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	16.0869718274	15.9445336818	15.4391069034	1.87930883842	3.37741759438	7.96481814848
Water Consumption Blue - Electricity - once-through - Electricity by biomass and waste	0.100179362762	0.324679003095	0.270328533258	0.0264874310456	0.0720052497027	0.231105135312
Water Consumption Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by Geothermal	0.402386120527	0.546246771805	0.303946634577	0.0474043598287	0.0850173843882	0
Water Consumption Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Domestic - domestic Water Consumption Blue	0	0	0	0	0	0
Water Withdrawal Blue - Manufacturing - Products of meat cattle	24.1970877389	32.6975260084	31.1013432093	3.98711138053	8.24407464033	19.8039554106
Water Withdrawal Blue - Manufacturing - Products of meat pigs	115.798934221	137.255418121	116.072764356	18.254845508	33.5446177294	45.9469355966
Water Withdrawal Blue - Manufacturing - Products of meat poultry	30.2347463131	33.9078475507	38.6923932747	4.63849392674	9.35589944456	28.3186340493
Water Withdrawal Blue - Manufacturing - Meat products nec	3.4479939973	7.15322927979	9.14894253283	0.853172337048	2.18643593151	7.79967659401
Water Withdrawal Blue - Manufacturing - products of Vegetable oils and fats	495.76922906	562.420742685	527.647792125	75.8831667704	143.700942551	311.325849628
Water Withdrawal Blue - Manufacturing - Dairy products	306.432226461	355.74628943	296.88611516	45.7893332714	84.1808420816	130.607438459
Water Withdrawal Blue - Manufacturing - Processed rice	71.8353856199	33.9040121262	66.5108467998	7.70834961382	13.520047833	94.319233891
Water Withdrawal Blue - Manufacturing - Sugar	205.206105155	309.960934416	245.904235584	36.8999677091	74.347490708	108.982619491
Water Withdrawal Blue - Manufacturing - Food products nec	1037.35352309	1291.99972562	1187.17487257	168.537195504	327.271266243	631.598148901
Water Withdrawal Blue - Manufacturing - Beverages	22.8284891707	26.5091496067	26.5414327816	3.52387750733	6.9189150762	17.5327612029
Water Withdrawal Blue - Manufacturing - Fish products	743.53523376	795.982096493	603.457618745	91.270836612	158.148173271	184.091418008
Water Withdrawal Blue - Manufacturing - Tobacco products (16)	0.785013644591	0.795748316475	0.854906183647	0.109663322913	0.221950398795	0.940993651951
Water Withdrawal Blue - Manufacturing - Textiles (17)	410.960361307	517.421566104	436.764052511	68.298753216	129.994460214	217.387249326
Water Withdrawal Blue - Manufacturing - Wearing apparel; furs (18)	1053.672062	1064.34308658	944.123788935	139.14518211	245.624183368	454.673249433
Water Withdrawal Blue - Manufacturing - Leather and leather products (19)	192.993627338	270.137587567	304.364716116	35.8881268921	77.5255365959	222.154664245
Water Withdrawal Blue - Manufacturing - Pulp	433.115765142	278.860528452	464.987742164	48.2216983368	89.5449197519	497.476279543
Water Withdrawal Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	911.639766976	574.51346009	1204.37906153	125.144657758	236.711251866	1135.75062803
Water Withdrawal Blue - Manufacturing - Paper and paper products	795.062331791	558.720279505	968.396182665	106.127191396	199.577213614	900.504805754
Water Withdrawal Blue - Manufacturing - Printed matter and recorded media (22)	118.485117776	83.4985257051	159.419814671	16.4423947147	32.2879668554	159.203874087
Water Withdrawal Blue - Manufacturing - Plastics, basic	2003.51755022	1241.824884	2388.96645528	259.555006582	466.542224998	2035.41786494
Water Withdrawal Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	627.453711246	220.538542939	879.396281361	79.2415606463	145.129378186	902.933610884
Water Withdrawal Blue - Manufacturing - N-fertiliser	676.104246225	435.880783124	983.289665308	90.5644315416	182.427114833	1005.02422363
Water Withdrawal Blue - Manufacturing - P- and other fertiliser	319.333273418	442.502935438	463.779881395	56.7540304888	118.680851961	275.285936362
Water Withdrawal Blue - Manufacturing - Chemicals nec	1310.71316784	601.504144875	1526.09098445	154.69326792	283.718719166	1840.47834572
Water Withdrawal Blue - Manufacturing - Rubber and plastic products (25)	332.88954012	207.958078795	342.47956846	40.662398144	71.1315306475	322.279610851
Water Withdrawal Blue - Manufacturing - Glass and glass products	91.8222129343	130.55891653	97.6959638437	15.5077684941	30.6559275361	50.1669602327
Water Withdrawal Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	32.4331006444	38.9275781315	27.1656907962	4.88094341942	8.90457002793	13.7410594074
Water Withdrawal Blue - Manufacturing - Ceramic goods	18.9154259879	24.0013847545	36.1267114208	3.49959683594	7.95311058627	30.5224766932
Water Withdrawal Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	175.655534027	107.554816513	241.854737879	24.3414773579	45.9183332051	214.610453551
Water Withdrawal Blue - Manufacturing - Cement, lime and plaster	317.132741394	289.326380924	308.166675431	39.953561076	71.9687088465	203.151024588
Water Withdrawal Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	48.9403059307	59.995129297	56.9143515265	7.83997934751	15.749820848	43.1860546832
Water Withdrawal Blue - Manufacturing - Other non-metallic mineral products	208.501964672	263.561335151	245.991407572	34.5694020641	66.9743814673	114.946755061
Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	4377.50285162	1569.8133226	5653.18206582	526.039835287	937.730697408	5864.09801293
Water Withdrawal Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	1.48208650928	0.593815203727	1.86743388186	0.178668990031	0.322588093825	2.0129898896
Water Withdrawal Blue - Manufacturing - Precious metals	0.0191419447856	0.0253939393986	0.0260109128465	0.00293674153474	0.00676594249357	0.0302526204372
Water Withdrawal Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0.00154749594104	0.000101907171891	0.00201458105135	0.000165517140755	0.000277365837612	0.00239300563772
Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products	124.308707526	84.6466470444	94.2240683448	13.5756585224	24.3637485617	146.708599102
Water Withdrawal Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	17.3502826479	18.1515146641	21.8385951662	2.62564293744	5.34475611029	19.995648773
Water Withdrawal Blue - Manufacturing - Lead, zinc and tin and products thereof	172.214018785	153.044378371	44.6878954961	16.3606038023	27.1730379718	143.998098048
Water Withdrawal Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	65.6144758344	62.6406069749	8.23994661582	6.20826819592	10.146284639	50.2672445801
Water Withdrawal Blue - Manufacturing - Copper products	56.1760307783	42.5833448509	35.6594500257	5.92745122398	10.4677428428	58.8044244647
Water Withdrawal Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.477166662539	0.190452290301	0.64324898463	0.058101633385	0.110992424176	0.768608501639
Water Withdrawal Blue - Manufacturing - Other non-ferrous metal products	4.95677006611	4.14712782849	7.62505839591	0.592170097617	1.29641432586	6.97019651051
Water Withdrawal Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.288138219823	0.280441329289	0.00560023576686	0.0258954090466	0.0415155875995	0.216386215779
Water Withdrawal Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	1579.04283964	919.15476312	1822.67804682	197.181111486	352.071486083	1676.68291466
Water Withdrawal Blue - Manufacturing - Machinery and equipment n.e.c. (29)	1289.21357611	710.450528975	1578.06185597	164.634725678	296.777082995	1454.13293406
Water Withdrawal Blue - Manufacturing - Office machinery and computers (30)	68.1351867602	38.5514315108	88.656427184	8.96978094429	16.6848111521	84.6019148985
Water Withdrawal Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	479.60398794	322.108662364	541.242508026	61.1195729193	110.059578746	466.495955501
Water Withdrawal Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	185.011360448	118.504260871	228.982189786	24.652261659	45.961961694	218.292692575
Water Withdrawal Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	148.647145046	123.176236365	178.244309176	21.2292455324	39.7297624421	139.854184611
Water Withdrawal Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	25.77820025	16.0284226629	29.7792013316	3.34661865629	6.08646602217	28.814355502
Water Withdrawal Blue - Manufacturing - Other transport equipment (35)	5.87948413264	4.74222853677	6.34354508399	0.790844303915	1.48588981543	6.23235140506
Water Withdrawal Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	642.606890482	485.48246041	634.490612895	79.6999559681	144.74458354	622.420903562
Water Withdrawal Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by gas	25.3849793624	52.4992990502	45.0174839883	4.71563467007	11.3925495996	33.7250628704
Water Withdrawal Blue - Electricity - tower - Electricity by nuclear	26.597762813	42.0369649773	24.2216745385	3.4705782624	8.06056203475	30.587447846
Water Withdrawal Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	2.47558073734	2.71069417435	1.06195730592	0.228801763764	0.422081015464	1.30078765068
Water Withdrawal Blue - Electricity - tower - Electricity by biomass and waste	2.06876569402	6.33251881801	8.05379843571	0.651672795448	1.7484148653	6.47017267552
Water Withdrawal Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by solar thermal	0.00599986944221	0.0259388114163	0.0236877204374	0.00213420232171	0.00601412356789	0.0189904988998
Water Withdrawal Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by Geothermal	2.55368015279	3.75955307103	2.41185664561	0.327816503803	0.688624420174	1.71632271919
Water Withdrawal Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by gas	6647.99617399	9342.49448573	6087.44123614	842.738563223	1615.70491799	1632.61392969
Water Withdrawal Blue - Electricity - once-through - Electricity by nuclear	1184.69848204	1985.9639111	1062.38060334	157.15397178	365.417357006	1242.81088559
Water Withdrawal Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
