region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
TSP - non combustion - Agglomeration plant - sinter - air	441214.666611	1016227.4249	241646069.53	213235.054186	71548.2676396	1088267.00787	220371.584282	888255.629764	1.63312943478	4568.01727515	1661096795.55	29344.7814952	29734.2350757	66942.3491381	0.000585262173669	62168.4857329	33776.4955723	1849089.69642	123767738.88	58914.7659162	7473.37214483	185564.830541	19638.1168754	90769.5087655	365.737166827	0	23270386.7923	0	0	91418.4324408	30.9283233308	116581.688587	52038.8026917	5418271.7152	71479859.3235	72579.8186237	10714.091671	184654.623324	51210.1147236	222941.521525	7578.87305859	11254057.2023	341048401.658	194393.930496	74309.407669	657598.979738	98107.479233	386063.689813
TSP - non combustion - Aluminium ores and concentrates (Bauxite) - air	1.31999244967	58132.641193	10950.0364581	20.2087385406	1.86725898726	982.497756399	97.5403555521	260.821323926	0	904415.475633	26245.9514851	3.83529567838	2.73739289936	38.7490638011	0	19.6946088	41.6800193473	588305.017121	95338.8331287	1038.96443798	274.233330787	283.32932402	772.205924973	4019.46805107	0	2644779.65486	161.175717854	13.1669295833	0	2749.15426457	0	1943.65993872	4.73931622613	972706.785902	43748.2803108	5307.87271393	293.38351119	986.948419691	808.471160644	5681.41577959	2.43422861149	278575.975964	36460.8584923	2416.91395755	372.155857463	189.96877962	15.8229909595	1264.66143356
TSP - non combustion - Bricks production - air	270620.004758	1964901.96902	284352.204782	11206.0173449	2865.84198206	75528.8212592	187364.996016	30464.755945	1.11934373864	431642519.84	1397007.31873	435.825704863	478.076170059	1694.22144686	0	527.572310541	186485.608125	67297834.8048	3683848.24987	30269.6950793	7239.92016058	1825066.34235	28865.8527874	298380.945483	0	146880.494029	0	34.53992721	0	653.335861189	0	2435.82378645	33993.6532983	66486313.8305	4216030.5486	112775.741051	8302.71422783	236738.470257	109436.376727	795412.96946	213998.936292	190895387.762	21199490.4774	294816.954512	67301.3192675	751764.559212	276198.969147	1917867.45518
TSP - non combustion - Briquettes production - air	452.476309575	68541.0350906	75466.6719938	1649.28274885	652.445837583	14934.8303536	515.671904469	4134.34994033	0	31155.6783195	0.0340493879074	0.00064151959378	0.00027675463134	165.753565226	0	0.404909122226	76.865965393	81253.098612	3713.60681058	4456.36397451	1379.04781939	7674.12838129	12.035324592	363.914652275	0	15573.6503653	0	0	0	10.8473473763	3.10282866849	60.405820129	155.452771127	62240.3580434	4841.45774688	661.943597715	89.2796774381	233.026559547	29.1082631815	1534.77348254	16152.9869405	134514.336514	52221.4001835	6783.90192926	168.114907165	3185.08972004	2085.40876811	1892.94143048
TSP - non combustion - Carbon black production - air	372.775787943	829.664987128	196670.189504	108.319719992	18.4382900289	1340.2986448	269.276055369	2175.66823828	227.190177326	0.390024464661	911133.986589	8.71734326734	9.26470086537	117.931957305	2.18819001773e-06	12.6018224831	105.215813335	1309.11827444	354450.338289	7.91710707716	0.345522501634	116.682899728	9.78870016117	292.645791746	4.54280841708	0	41898.9830139	6.3580981959	0	1210.70246158	0.523882947902	393.014646107	3441.56889117	4666.02605758	50005.7304349	208.048343918	2.72144787354	91.906975256	23.5950590039	249.839388659	5137.43518244	29990.6531977	229268.155955	864.533625695	136.725770752	2158.85161418	268.037182397	1362.1606331
TSP - non combustion - Cast iron production (grey iron foundries) - air	19091.0151659	56359.6089746	15110607.0884	16220.8784276	13919.0913392	70979.5110928	10999.8056552	47274.4434314	0.221422971963	623.171284025	48499846.6771	2065.22646342	1915.06494888	4529.31281845	3.62456928518e-05	4253.55702708	4099.90930682	225805.424324	29618674.5222	14630.7997967	907.237313077	23133.2020987	2433.69860274	12614.251937	42.9958048287	0	2735650.35102	0	0	10747.086803	3.63591199971	13705.2615478	6316.65209362	657688.793809	8676475.62383	8809.99253537	1300.51396427	22414.0247792	6216.06304625	27061.4225512	919.212240877	1365590.10487	41343587.4576	23561.2797432	9010.29231954	79719.2867007	11896.9272089	46822.9709264
TSP - non combustion - Cement production - air	60813.8021648	1267751.5652	67401707.7796	40139.9639117	6016.53395335	850050.195946	142818.853935	447982.278312	18.5513655764	7304.19077494	559695921.754	2637.45814784	2321.16530649	46674.8577593	0	23334.9630469	148179.543077	1185044.28984	77423775.4842	17092.517087	3927.04054411	337337.417034	29277.1444466	131926.972805	0	0	3400629.33046	0	0	1022.00387151	0	20890.7932903	656718.507462	7477975.64968	34643421.837	74686.4593307	8844.6852323	629072.493868	119004.832953	367566.398469	3051191.80245	19930614.787	159708244.178	430120.673702	74034.2624595	3951237.86791	888317.933594	1210832.52569
TSP - non combustion - Chemical wood pulp, dissolving grades - air	53.0886586866	16.0198965388	214102.512191	1729.70763834	87.2078047921	603.489696816	11.4363067557	745.592025114	3.62983944478e-05	0.0339194178232	95072.2454278	91.1755937261	99.9971166981	57.1219874261	0	0.176164881135	4.96277182625	5.36288657894	150792.469365	3694.36829813	0.270679216619	18.7441361686	21.3024497656	182.321691379	0	0	0	0	0	0	0	0	120.27219286	363.262889874	217964.260679	272.109832715	25.2348416507	1142.48429004	79.480550166	844.345533499	92.2391240127	422.185124067	37669.2300437	624.310642135	103.253818396	9828.52012614	262.432947205	774.323959493
TSP - non combustion - Chemical wood pulp, soda and sulphate, other than dissolving grades - air	2730.30919995	2028.50179103	2493999.30393	9436.78075186	417.975909314	18490.848392	1981.06942987	17832.2194224	0.000197335153815	0.184401917366	5597250.05355	568.183685931	543.631383837	310.542004584	0	0.95771519497	14760.7226151	15950.7799229	6147017.1429	45250.4318124	805.078487199	19789.0136007	2245.67465447	12866.2552829	0	0	157587.728604	195.981993951	0	277.781042893	0	218.843536807	595.347354653	1798.15130487	490103.502545	1346.94367194	124.912466171	5655.2972357	393.428723321	3144.31243736	1670.34236503	7893.84485518	659662.845367	11570.447121	1885.55981404	183601.229724	4841.95363437	14123.6104829
TSP - non combustion - Chemical wood pulp, sulphite, other than dissolving grades - air	114.455384498	161.582840842	409132.079412	786.599924636	72.3933688987	2583.78173717	343.779489918	2115.2603233	4.37715933046e-06	0.00409028273751	10394.2818467	10.9684830001	12.0584758371	6.88823966021	0	0.0212434121369	81.8857351332	88.4876285524	112725.420221	1305.10969671	4.46620707421	112.458318022	18.3448297545	121.261209769	0	0	15099.498962	18.7783017146	0	26.6159973622	0	20.9688139181	0	0	0	0	0	0	0	0	125.628418733	312.625997386	75037.4436529	570.663378059	124.000307537	7455.75409331	262.848760174	947.464273632
TSP - non combustion - Chromium ores and concentrates - air	0.0018427807736	173.31091751	377.940966151	0.782661780003	0.869891898678	9.28834256502	0.324641165731	2.10411626143	0.000588875688828	150426.497272	817.090672051	21.9180622927	9.60959686744	35.1594480009	0	190.399807283	0.0103520906759	8458.4443675	230.029111414	0.0293714564754	0.0297316811782	3.71553102686	0.699431680888	3.50336683106	0	5137.11863346	0.230332621139	0.0187346251988	0	3.92875500193	0	3.0759894564	0.000315597403074	442238.813662	766.33940902	74.7866952343	8.10258274581	373.803983069	80.5716903372	2158.38131238	6.11974339466	279679.692026	9602.38947672	510.882883023	97.5026672684	216.899925552	159.135510244	728.986762824
TSP - non combustion - Copper ores and concentrates - air	792.135208679	150172.192472	22857.8791465	1036.60094128	284.436259114	2092.05685097	802.904868007	3216.55895685	0	119478.463035	24.8090682806	9.42628140283	4.01065383059	14.7279381875	0.0043523552307	86.1928439044	60.9925997663	140904.568727	5130.20670011	86.2299701972	20.6252071436	174.627261211	109.88050005	265.966597839	0	44602.6006732	20.6484183685	1.68312421787	0	590.913988949	0	371.150663882	0.209910253737	29902.9715921	3930.13621706	66.3120076168	6.59932833206	157.073689954	76.1220922749	298.088941818	35.4766912752	103663.612603	16650.2304138	165.719019459	59.1355772697	535.969027146	218.619836708	720.19571924
TSP - non combustion - Fertilizer production (N-fertilizer) - air	38955.5832961	53229.4326196	1008863.61484	4959.2643074	1436.57410501	16161.3889343	3006.65324005	16017.4345557	44092.3744722	0.689710546354	20701469.5432	589.217021767	664.29249646	28536.3041152	0	6807.58105111	397660.253051	202211.370338	5089913.88152	29942.3774276	8896.22872866	47567.0382334	2971.39538181	42228.7739872	0	0	0	0	0	0	0	0	259596.51918	197944.401348	286963.826551	9459.10912467	758.772271998	21097.6698948	2122.8167261	15672.2650563	1497430.94491	1293053.14265	7956664.86049	191850.794706	34464.5661249	224692.988343	7803.51937529	178199.510422
TSP - non combustion - Glass production - air	0.0268241936239	49.4361087089	4666.57878234	0.101369487765	0.00715540272955	385.417395187	8.57805658573	44.5670201773	0	0	119609.833079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.071535349	834.403178188	7169.98604417	34.3721093523	4.23121909124	103.953382883	28.7332035277	90.4874468171	0	0	0	0	0	0	0	0
TSP - non combustion - Gold ores and concentrates - air	0.00064374830458	0.223327464993	0.0363168422957	0.000800462423969	0.000132923404129	0.0362177982239	0.000809525833861	0.00889679167419	8.4484532797e-10	6.87145675866	0.00152057606408	7.8717457742e-05	3.41763200412e-05	0.000124855359842	0	0.000687427907601	0.000529805713435	11.0729525507	0.244320275418	0.0133280634257	0.002659110113	0.0187014712026	0.00389831273752	0.0233895215682	0	9.74716558618	0.00520051029488	0.000423911636544	0	0.126440719493	0	0.0808581481427	0.00113911939163	18.937183684	0.388686796193	0.0331382679372	0.00330148790266	0.0724972911737	0.0185496029883	0.147335365215	0.00530943418057	10.0044112504	0.859141320815	0.0585021663918	0.0141434795	0.0712215277429	0.00458932737923	0.0678074321115
TSP - non combustion - Iron ores and concentrates - air	489.432172032	2234156.46061	206944.784308	10757.6188553	644.475827154	158172.4775	247492.671256	26346.9468264	0	22069258.4696	175.52096228	40.9289582285	22.3303754594	81.6943131741	0	454.064576425	12.8669216861	7781738.99403	27826.3865637	203.42495159	43.1668979762	3282.8840624	871.805992808	9616.9147407	0	15652932.1538	0	28553.7941257	0	19798.3659847	0	103544.542339	1.23645724638	3319057.86758	10621.9713709	1454.0338789	95.5083705862	1893.54069018	290.298984787	9405.73862028	19.0122401303	4126296.16906	188985.197313	2171.87638244	397.810824914	9468.58794366	1647.58728157	19409.8741733
TSP - non combustion - Lead ores and concentrates - air	1.38112372919	42590.4779573	3055.00543335	69.9282770961	22.2982440743	509.714245539	60.1998008817	112.320936236	7.20512810128e-06	13137.4047075	29.3330439261	0.222883879143	0.0977976470938	0.452474307819	0	1.98166025366	21.2663025408	11868.2263431	546.454864106	27.1380990929	5.35839217784	43.906114831	23.7472562775	25.8789637151	0	36520.9572514	2.22516484505	0.180988820308	0	37.9543612706	0	20.7109810681	0.00918341752742	3545.89921243	157.509252178	11.8505194736	1.14393437157	7.69227416835	5.83054499728	26.5176734397	365.143998056	519582.71481	38057.530798	1922.24113588	421.943012341	592.385335023	176.757718028	3026.22644488
TSP - non combustion - Lime production - air	12313.9316246	131035.638125	6865094.42005	5598.53523205	831.330665501	113006.592687	17096.9792645	50167.3916661	0.724518221971	280.19332378	317210613.454	45.9868083019	24.4046216756	929.365395529	0	1049.45525649	68430.9121066	479262.288763	29658145.6383	7893.5088486	1813.54970283	155309.750319	12932.817029	57279.2193546	0	0	289941.543663	0	0	87.1372182436	0	1781.17291428	303279.693874	3453409.85532	15998706.0668	34491.012915	4084.57108973	290512.466448	54957.7161258	169746.12949	1377722.92732	9113469.0251	72890919.672	194894.615948	33586.4886892	1791659.69741	401845.498105	550465.30926
TSP - non combustion - Mining of antracite - air	877.562922823	326110.50483	7465.35673927	1264.22102422	406.132555796	2498.01560477	478.172329259	1787.70493799	0	3028.27254051	0	0	0	0	0	0	0	14937.5367968	0	0	0	0	0	0	0	9388.76171296	0	0	0	6.53945332946	1.87057743825	36.4163723958	0	95375.1487259	0	0	0	59.4572700161	0	535.751861215	11947.8582874	1509879.17793	47256.4979573	4856.04593939	1134.77929247	4862.23339684	1904.77909502	7125.97331569
TSP - non combustion - Mining of bituminous coal - air	6130.07812274	4046718.54754	55925.6844788	6557.16074616	1391.23910056	26207.2553671	6407.30557415	18572.4599472	0	54101784.5577	89.5505181	1.68720836188	0.727869784049	11.4787086796	0	124.391110838	2282.5152928	4712976.3308	13231.3076127	1077.57378027	484.114618102	1495.93663901	292.871227718	3773.75746804	0	3663160.7728	0	0	0	2551.46201858	729.832762167	14208.372832	14278.8000769	11605912.283	21331.1822237	1471.24873126	173.244101387	11261.2451595	2735.83296008	66986.2821659	18334.2825756	3751736.95395	110490.867531	11731.6840276	2824.37878587	9942.5265509	3349.89182317	16626.8389762
TSP - non combustion - Mining of coking coal - air	5131.04507997	1417388.5124	37384.2828114	5703.37332476	1485.69714512	34752.2543985	4882.79342466	10675.0416164	0	8551569.54478	67.8488605102	1.27833056945	0.551477942232	8.69696033667	0	94.2461898268	37.9868540487	1149369.99852	865.473359161	55.1684059851	25.1198675955	83.5379252338	15.178507274	295.801813267	0	4123184.7901	0	0	0	2871.87760516	821.486014654	15992.6769221	777.396718767	93568.6005187	1139.10977027	123.132460975	16.3720582593	151.952092892	53.5489095745	725.907672332	7865.41168978	920490.413034	37504.0034724	4251.5240691	941.716430403	2643.39781366	919.327937907	4353.53344307
TSP - non combustion - Mining of lignite (brown coal) - air	19953.6366791	5787733.03147	70519.6040173	56101.9099391	16856.9199997	40250.7806397	14940.2893386	29084.8460167	0	1471921.457	3574.0246205	67.3376810456	29.0497987494	458.123395633	0	4964.5373599	0.240831427127	1189584.49718	1181.4888811	26.0538463125	6.66366665602	30.5492805843	0	67.7297880855	0	2250101.47789	0	0	0	1567.23900884	448.300764999	8727.5123017	4.90021191645	957.86244519	72.0046733661	9.42419801778	1.24508232068	4.55023284793	0.864271749505	22.8266166292	89102.8473878	6596009.23993	454693.918243	46717.1760325	10879.1297567	142813.479528	106361.271318	55510.0383863
TSP - non combustion - Mining of sub-bituminous coal - air	811.823454334	86702.4466103	3090.52982144	174.581776758	39.3197086928	1309.22438405	183.838211286	621.786735077	0	2648835.00012	73.3989970779	1.38289988993	0.596589648903	9.40838448185	0	101.955666752	0.284551816334	5068578.35431	665.961312714	0	0	9.57132467461	0	95.7650815634	0	1120096.987	0	0	0	780.169120796	223.163417775	4344.54193696	0	0	0	0	0	0	0	0	10665.9850362	393203.146768	47814.551007	4573.8669713	1054.26815883	15195.8775734	13564.6249324	5343.15856247
TSP - non combustion - Molybdenum ores and concentrates - air	0.0292430273813	90.8414292732	383.829230512	1.62930141005	0.91619637775	3.05739778126	1.85261082861	5.11345816666	0	836.902470787	0	0	0	0	0	0	0.153716878774	1828.19362699	155.641953211	0.774541958568	0.439854097229	19.2214027103	10.3477119459	6.59132153357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167784044771	615.763870392	32.9631905862	1.12727701224	0.267195035452	0.933193244985	0.677671307772	2.66910042303
TSP - non combustion - N- fertilizer production - air	17237.1555931	38645.9173945	823604.235503	2481.04111203	688.508827599	11931.0621973	2208.59919815	10889.0364075	38099.8289851	0.213664593193	2930127.98484	21.6186473151	22.8741892935	1144.95763435	0	262.7046469	13109.678672	6666.30891226	167799.358732	987.111343769	293.28226578	1568.14411758	97.9580895099	1392.15738419	0	0	0	0	0	0	0	0	8558.12700593	6525.63960487	9460.34593026	311.838762352	25.0144705054	695.52757895	69.9829689924	516.668078777	49365.8553267	42628.1255819	262307.632764	6324.75147382	1136.19448763	7407.46115417	257.258880504	5874.70913479
TSP - non combustion - Nickel ores and concentrates - air	0.010306594012	646.851805043	148.898754397	0.0338809414702	0.00119352775227	2.85158886954	0.365456932694	5.52208281197	0	122102.505901	0	0	0	0	0	0	0.163869782823	7080.97625719	363.159857932	1.8221370839	0.463803994973	1.70501951615	1.29304075864	31.3417291826	0	10760.3822716	0.861411720019	0.0700648724305	0	14.6929930596	0	9.21658411799	0.00201739081544	3258.53384303	32.2189805457	1.85234322879	0.0528314211552	1.81858039869	0.66515218392	10.0572255722	1.54993101376	682468.724798	28297.5019886	1228.32743471	95.3773252382	254.998630543	4.73550500282	1328.00701294
TSP - non combustion - Nickel, unwrought - air	0.16465244998	86.2331905385	26269.2336952	14.9498050891	9.64039750124	77.1270346413	10.298850017	113.027898548	0	0	24048.5139617	0	0	0	0	0	16.2895520344	492.919298377	14250.4832184	489.98160214	4.76862269669	88.8533443677	18.8750745065	67.0225125749	1.59154079	0	28244.9999835	7.14304036957	0	383.234073793	0.134587601731	146.392712298	4.06513885201	140.830319722	6063.18598392	13.2273748067	1.11085628569	20.957081953	8.15874726329	39.8082379993	7.27047812038	309.343776869	33258.5482591	109.86410418	27.6318698216	674.227443214	53.6933854136	106.483192326
TSP - non combustion - Oil refinery - air	5879.02381737	1312736.45499	14279418.0083	6148.48875555	10445.4780659	23096.4462364	45604.8603257	58182.035609	0.516338510455	233563.027137	7711812.31629	3936.9512524	124.513234185	861.799950398	66.0600812238	50.601899097	2788.61756878	1447164.27384	10801009.5916	21878.312161	6206.16730924	13434.3686637	8640.07393404	20620.8925359	26.0526202192	0	714232.931795	0.00127946213745	0	31.1962361859	0	763.4433497	468.337649976	9057170.48191	8322506.80937	61547.0484143	1353.31920845	58931.9885671	10929.1645066	104174.111859	892.195757807	21987087.6151	48663474.7722	583895.738224	7898.05981868	127368.083811	17197.8068743	225491.404651
