stressor	Europe	Asia	America	Oceania	Africa	Other
Water Consumption Blue - Agriculture - vegetables	1134.6583857	1746.78097395	1253.23894116	101.896652582	2455.15565553	8950.62789235
Water Consumption Blue - Agriculture - fruits	774.750229142	4026.98269906	2720.02717547	319.45956191	2932.71146942	15685.3231301
Water Consumption Blue - Agriculture - fibres	5.21809108308	18.5820196086	61.8325047488	0	15.8916270536	54.1369763676
Water Consumption Blue - Agriculture - other crops	185.748321546	8314.95606829	2200.19662546	674.158338535	489.358641208	16737.4347474
Water Consumption Blue - Agriculture - fodder crops	753.702036564	3.96507394319	7715.1309419	1315.05353336	783.067234917	2811.30131693
Water Consumption Blue - Livestock - dairy cattle	188.001847599	207.109198302	250.792533979	17.7057401377	205.262429368	307.59492012
Water Consumption Blue - Livestock - nondairy cattle	254.658705596	587.131249026	1320.9146347	180.020812191	638.678613935	561.335147664
Water Consumption Blue - Livestock - pigs	87.8883287934	279.478466239	94.5537048684	2.6431559618	23.7955819273	88.4113416352
Water Consumption Blue - Livestock - sheep	33.0198625194	69.7486999724	25.886309403	38.9099597802	137.504265224	142.109805179
Water Consumption Blue - Livestock - goats	3.24412577168	68.4878927209	8.83924950116	0.267922121459	104.417835312	95.6298128268
Water Consumption Blue - Livestock - buffaloes	1.20229009192	249.909468801	2.54267783651	0	11.9670810696	233.268499798
Water Consumption Blue - Livestock - camels	0.0311871495511	1.6270934827	0	0	86.5163483251	19.5558593302
Water Consumption Blue - Livestock - horses	7.20269732838	9.59794865003	48.3252463278	0.738273035033	15.7689037766	16.8284370151
Water Consumption Blue - Livestock - chicken	17.7089277151	74.326298746	52.7370043273	1.77389952604	28.0179031528	68.598799313
Water Consumption Blue - Livestock - turkeys	3.17174002624	0.0908103318234	4.01667224883	0.0854640509258	0.460801135474	0.348204959444
Water Consumption Blue - Livestock - ducks	2.31678355142	24.7393888426	0.713293361989	0.0718284963819	1.22776361145	13.6364118136
Water Consumption Blue - Livestock - geese	0.481923912214	9.82096437044	0.0258776865794	0	0.629109160837	0.273932106685
Water Consumption Blue - Manufacturing - Products of meat cattle	5.78924003489	5.35126742152	0.970301317066	0.177982198046	2.69604357686	6.37379313304
Water Consumption Blue - Manufacturing - Products of meat pigs	5.79322463621	19.8873021145	2.28639139318	0.294333965126	8.36460604421	40.0039660941
Water Consumption Blue - Manufacturing - Products of meat poultry	5.38988380647	11.8353526697	1.07757200276	0.254458883461	2.78500389062	6.60334083103
Water Consumption Blue - Manufacturing - Meat products nec	3.00367812623	1.17697917492	0.169777943068	0.0149564576367	0.0559127027754	0.544567346193
Water Consumption Blue - Manufacturing - products of Vegetable oils and fats	51.029548312	147.835120912	22.5495862974	0.764971037636	38.2271187991	137.424075821
Water Consumption Blue - Manufacturing - Dairy products	22.9342377664	58.3138188026	9.03983108154	0.326428882126	40.0395119374	94.827843004
Water Consumption Blue - Manufacturing - Processed rice	4.2509388342	75.3588447822	11.8352586003	0	0.139046620843	0.312146532824
Water Consumption Blue - Manufacturing - Sugar	42.6502219475	22.1427378	7.86963361916	0.0603706482412	10.6184368853	73.8423557024
Water Consumption Blue - Manufacturing - Food products nec	140.37690038	221.961747854	32.637155933	1.71928715983	81.4962845999	317.948720195
Water Consumption Blue - Manufacturing - Beverages	3.59604956902	5.10965832997	1.01659384799	0.0647493074167	2.12656322609	5.68518605194
Water Consumption Blue - Manufacturing - Fish products	48.5213426246	7.21632570666	10.8847639702	0	264.201909155	197.607885074
Water Consumption Blue - Manufacturing - Tobacco products (16)	0.171590505625	0.31488788161	0.130426147448	6.75965939474e-06	0.00854115232737	0.0760852115752
Water Consumption Blue - Manufacturing - Textiles (17)	36.151393159	102.80332956	18.4631389816	0.451235090891	2.04669769806	137.04763488
Water Consumption Blue - Manufacturing - Wearing apparel; furs (18)	51.3517720428	172.765367016	37.8865752224	0.585733771477	227.545385068	274.421131865
Water Consumption Blue - Manufacturing - Leather and leather products (19)	57.6712631231	111.105888708	11.5710331104	0.0165981692892	4.14550845821	48.0370204601
Water Consumption Blue - Manufacturing - Pulp	54.2522857025	142.375614157	29.3540650175	0.35967937	78.1736655869	22.1432771334
Water Consumption Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	96.4731280482	719.620630768	27.4347241956	1.82686780034	9.95935687286	115.844903084
Water Consumption Blue - Manufacturing - Paper and paper products	87.060966341	536.20131325	33.7475789629	1.17925123375	42.2281935611	104.199939791
Water Consumption Blue - Manufacturing - Printed matter and recorded media (22)	21.1627199063	92.298085521	5.71514409796	0.109998747841	2.33542364324	11.7913880408
Water Consumption Blue - Manufacturing - Plastics, basic	69.5049651332	1737.94360687	34.3220650153	0.17365004769	166.755909586	306.760639155
Water Consumption Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	48.3975242958	632.790959218	6.30219765041	0.880527583874	3.0089599482	44.2172603901
Water Consumption Blue - Manufacturing - N-fertiliser	134.1820562	338.550881338	32.9969204045	0	58.0478561704	38.1353390724
Water Consumption Blue - Manufacturing - P- and other fertiliser	85.9193216646	66.3773888698	5.36613307512	0	34.7665053117	92.999958706
Water Consumption Blue - Manufacturing - Chemicals nec	107.452665234	880.551992957	95.1420841149	0.635505343733	5.47404984993	38.4793375495
Water Consumption Blue - Manufacturing - Rubber and plastic products (25)	9.61330633275	212.013565105	17.0161222451	0.579261252786	19.3162367379	44.7681874659
Water Consumption Blue - Manufacturing - Glass and glass products	14.6745735845	9.49220119091	6.18083614745	0.00806533224109	5.60089755358	29.520046365
Water Consumption Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	1.52023587216	2.66385598568	2.51811260502	0.00873041439736	1.66995531161	9.81383447097
Water Consumption Blue - Manufacturing - Ceramic goods	11.5778125952	14.8014896038	0.40981535353	0.0190501550439	0.606207108284	2.93916965727
Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	18.89455899	185.335691867	1.53990422165	0.0261005774053	6.17055986681	24.5261119095
Water Consumption Blue - Manufacturing - Cement, lime and plaster	30.5423348759	62.3930124021	11.769257372	0.114108080983	72.7692226012	63.1708470852
Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	8.97811155167	12.0267303426	3.75437211422	0.0271376771821	1.7633916632	11.2500795482
Water Consumption Blue - Manufacturing - Other non-metallic mineral products	29.0424420547	49.4534141643	2.48724531535	0.214258850763	18.9860154087	69.0596517737
Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	200.361891526	4405.91481695	120.39021104	2.04030914894	154.479690003	301.69952111
Water Consumption Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0.0751416449513	1.22634495128	0.0753480357632	0.00206445945988	0.0338277921054	0.0903014103579
Water Consumption Blue - Manufacturing - Precious metals	0.00897706498658	0.00408476564092	0.00427080334593	2.14802298963e-05	0.00174837158512	0.000534257222475
Water Consumption Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	1.86614841057e-07	0.00256925420781	6.38735278304e-05	0	0	0
Water Consumption Blue - Manufacturing - Aluminium and aluminium products	9.18630073955	33.6588608391	20.3199201253	0.135393671295	0.352072865053	2.22326661258
Water Consumption Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	4.20759811211	6.19688959628	2.16624004652	0.0572888073279	0.447799750577	2.70906739064
Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof	6.59033824538	21.2901192648	41.3882869796	0.0471790177996	6.61182087364	2.55752514687
Water Consumption Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	1.00184268927	2.07323827986	17.8053037449	0.0886253341759	0.0137093526415	1.32675119783
Water Consumption Blue - Manufacturing - Copper products	3.21308760637	27.172631883	10.3190629733	0.014552869291	2.51123863787	1.45225234118
Water Consumption Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.0460887569576	0.245319801775	0.0404759035975	0	8.91796661759e-05	0.00128060868427
Water Consumption Blue - Manufacturing - Other non-ferrous metal products	1.87904217582	1.39182248439	0.03295076113	1.40044586379e-10	2.17244949147	0.0680667960153
Water Consumption Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0064125179935	0.000163186956151	0.173322167209	0	0.000224106045381	0
Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	72.6698836625	1225.0928218	58.3274222133	0.48445960499	125.645081215	201.846199851
Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29)	63.7815777623	1100.85468066	32.8448461123	0.79798497223	71.7893470752	163.564415016
Water Consumption Blue - Manufacturing - Office machinery and computers (30)	5.859110438	45.0455566264	1.88909323003	0.0585605634349	2.41799402314	7.71343549169
Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	26.0074420877	294.090020995	16.4560536614	0.456409913736	47.4559670022	72.0073214202
Water Consumption Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	15.6022081693	162.181498033	7.91989374715	0.159353976689	5.16664891489	22.9893619863
Water Consumption Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	12.6111024149	100.409578266	4.31998436154	0.126146432919	6.62698387418	29.3786010612
Water Consumption Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	1.35658891244	22.949093684	1.53992407151	0.0199654836421	0.559307344426	3.2666208638
Water Consumption Blue - Manufacturing - Other transport equipment (35)	0.562849653966	4.23983989946	0.586395699142	0.00268099521334	0.135235301904	0.796108350877
Water Consumption Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	40.8950390838	286.07337736	49.1493950926	1.83179879045	48.5336441988	81.7756609441
Water Consumption Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by gas	67.2565121962	12.5839651398	18.954817747	0.428461451796	0.297840784445	28.6478561964
Water Consumption Blue - Electricity - tower - Electricity by nuclear	47.3548954081	5.62590781465	39.6410434718	0	0	0.867162330761
Water Consumption Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	0.612165682249	0.539486326373	2.49747818925	0.057617339033	0.0511303100493	2.14791953622
Water Consumption Blue - Electricity - tower - Electricity by biomass and waste	14.1182474723	4.26526424911	1.20774488075	0.127870399239	0.00639769016967	0.26847210794
Water Consumption Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by solar thermal	0.0566651585765	0	0.00963264062447	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by Geothermal	2.82980805936	0.618979015837	1.81096646931	0	0.124313040713	3.50851874783
Water Consumption Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by gas	27.4772661869	13.0315423643	9.65302698475	0.00388042166501	0	164.657290197
Water Consumption Blue - Electricity - once-through - Electricity by nuclear	23.3077260642	0	21.4715961853	0	0	3.16855700444
Water Consumption Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	2.32774081987	19.609221737	1.09097539996	0	0	37.6642190372
Water Consumption Blue - Electricity - once-through - Electricity by biomass and waste	0.755844134556	0	0.258440827111	0	0	0.0104997535092
Water Consumption Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by Geothermal	0	0	0	0	0	1.38500127113
Water Consumption Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Domestic - domestic Water Consumption Blue	0	0	0	0	0	0
Water Withdrawal Blue - Manufacturing - Products of meat cattle	31.2302144932	20.7029330162	8.18894963302	2.05584522952	7.44521414645	50.4079418697
Water Withdrawal Blue - Manufacturing - Products of meat pigs	27.2253575404	79.4605254777	19.9386727232	3.39980674885	21.1809480741	315.668204968
Water Withdrawal Blue - Manufacturing - Products of meat poultry	30.9474225787	42.2802216803	8.94410562402	2.939215761	7.7648841007	52.2721648143
Water Withdrawal Blue - Manufacturing - Meat products nec	16.9171205083	7.63467671889	1.40509802095	0.172759761485	0.153856442934	4.30593921988
Water Withdrawal Blue - Manufacturing - products of Vegetable oils and fats	265.645889149	478.787292614	179.386038651	8.83606380703	99.4276856626	1084.66475294
Water Withdrawal Blue - Manufacturing - Dairy products	108.454349947	179.32659384	78.5301094821	3.77053024101	101.520322663	748.04033869
Water Withdrawal Blue - Manufacturing - Processed rice	19.2374645224	182.412344047	82.6411594448	0	1.04547142407	2.46143644523
Water Withdrawal Blue - Manufacturing - Sugar	219.063602416	77.8616229586	64.5322979251	0.69733215205	36.8111018528	582.335395758
Water Withdrawal Blue - Manufacturing - Food products nec	750.879515369	875.81610828	271.254512746	19.859223813	215.897389372	2510.22798235
Water Withdrawal Blue - Manufacturing - Beverages	19.3177392476	24.6318301215	8.57989749701	0.747909376492	5.68702330202	44.8902258008
Water Withdrawal Blue - Manufacturing - Fish products	235.448594981	23.9440704411	95.2045367719	0	659.888797029	1561.99937767
Water Withdrawal Blue - Manufacturing - Tobacco products (16)	0.882592768305	1.2477394954	0.913668391963	7.80797949034e-05	0.0642197466808	0.599977036226
Water Withdrawal Blue - Manufacturing - Textiles (17)	197.358153766	327.318041591	153.158597753	5.21214772704	15.1311937179	1082.64830812
Water Withdrawal Blue - Manufacturing - Wearing apparel; furs (18)	257.225486806	657.646362272	245.524066551	6.7657214771	567.927393174	2166.49252215
Water Withdrawal Blue - Manufacturing - Leather and leather products (19)	351.205661729	292.431413928	69.9657534017	0.191722922442	10.4010323149	378.868674458
Water Withdrawal Blue - Manufacturing - Pulp	301.243100763	856.692876121	268.736257309	4.15460155614	206.460301819	174.919795821
Water Withdrawal Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	485.656445389	2503.11751278	236.177379496	21.1018713868	27.3114779524	914.77413924
Water Withdrawal Blue - Manufacturing - Paper and paper products	437.99827456	1841.26150135	298.9760066	13.6213511796	114.001218114	822.529652922
Water Withdrawal Blue - Manufacturing - Printed matter and recorded media (22)	100.145052173	314.66465417	53.6005989751	1.27057876284	6.59538310282	93.0614266264
Water Withdrawal Blue - Manufacturing - Plastics, basic	575.876672092	4682.39321358	288.584600192	2.00580522136	427.590968407	2419.37272653
Water Withdrawal Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	223.860641196	2204.72833041	56.0395938916	10.1708398517	9.21210710706	350.681572809
Water Withdrawal Blue - Manufacturing - N-fertiliser	753.343065666	1941.14812842	232.378680654	0	145.703767612	300.716822303
Water Withdrawal Blue - Manufacturing - P- and other fertiliser	478.636406959	338.123494358	35.8492422221	0	90.3751131872	733.352652337
Water Withdrawal Blue - Manufacturing - Chemicals nec	578.882712787	3857.78570252	943.143061717	7.34062531866	23.8528318357	306.193695797
Water Withdrawal Blue - Manufacturing - Rubber and plastic products (25)	47.7305398636	699.209691731	150.352191467	6.69095840069	59.6293695325	353.787976023
Water Withdrawal Blue - Manufacturing - Glass and glass products	81.4540143794	35.8385913437	51.9723090412	0.0931614228522	14.2232116175	232.826461766
Water Withdrawal Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	7.77136394257	15.3566820169	21.1412379501	0.100843685422	4.21194256926	77.4708722625
Water Withdrawal Blue - Manufacturing - Ceramic goods	46.1503201638	45.2065382669	3.44534673693	0.220045435997	2.71172203563	23.2847336393
Water Withdrawal Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	95.9903420741	491.003647602	11.6480467111	0.301483789589	17.4593374729	193.532494883
Water Withdrawal Blue - Manufacturing - Cement, lime and plaster	140.096191763	314.571503687	92.1441822729	1.31804504334	182.868144795	498.701024698
Water Withdrawal Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	50.4205706088	54.9899172045	33.6459929735	0.313463170968	4.38574378183	88.8699538933
Water Withdrawal Blue - Manufacturing - Other non-metallic mineral products	147.447517339	168.03459808	20.7656590332	2.47487131331	50.2528854909	545.569714732
Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	1144.79729431	14152.7913918	795.277281697	23.5672998572	430.315660299	2381.61785768
Water Withdrawal Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0.474881947305	4.65545268508	0.496193806966	0.0238462564163	0.0926468140863	0.714561058461
Water Withdrawal Blue - Manufacturing - Precious metals	0.0462915224329	0.0269759050953	0.0283456656577	0.00024811486006	0.00440161488126	0.00423927856911
Water Withdrawal Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	9.07227956685e-07	0.00618927572051	0.000309689831906	0	0	0
Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products	46.9697305232	226.848689704	192.786788734	1.56391165125	1.82878810097	17.8295203875
Water Withdrawal Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	19.4138588746	30.4294905689	12.1031210509	0.661734277604	1.27253932223	21.4256962047
Water Withdrawal Blue - Manufacturing - Lead, zinc and tin and products thereof	27.6326574139	83.0916703427	409.22749424	0.544957640381	16.7545017943	20.2267510429
Water Withdrawal Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	3.53526880447	13.334350048	174.556018933	1.02369772079	0.103078732242	10.564412602
Water Withdrawal Blue - Manufacturing - Copper products	20.2146498308	76.3464099956	95.0269752109	0.168097974046	6.39361423833	11.4686969367
Water Withdrawal Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.328518905333	1.63684566542	0.272866075856	0	0.000241589926269	0.0100982601313
Water Withdrawal Blue - Manufacturing - Other non-ferrous metal products	9.95636821642	9.41370697364	0.277777203448	1.61763366218e-09	5.4031430274	0.53674180196
Water Withdrawal Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0147427983638	0.00119927486686	0.840349901617	0	0.00168502245509	0
Water Withdrawal Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	432.870626692	3766.96629966	425.82677311	5.59591902307	323.172480862	1592.37906246
Water Withdrawal Blue - Manufacturing - Machinery and equipment n.e.c. (29)	379.813633965	3375.58238854	243.626550558	9.21740273128	194.052939286	1290.97778871
Water Withdrawal Blue - Manufacturing - Office machinery and computers (30)	32.0329925394	190.179519081	15.1711457691	0.676424138468	6.62811235948	60.9113585625
Water Withdrawal Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	153.453562627	1003.46485482	127.775452818	5.27192131661	122.182337482	568.482136432
Water Withdrawal Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	87.9146111226	469.76407771	65.9665439445	1.8406734852	14.4002076189	181.51861315
Water Withdrawal Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	70.1040225488	290.95876375	36.3701987559	1.45709821087	20.1374647203	231.853335186
Water Withdrawal Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	8.14842454051	62.9901928813	11.0922841104	0.230618257059	1.58629270218	25.7854519335
Water Withdrawal Blue - Manufacturing - Other transport equipment (35)	3.13829188821	11.4023079438	4.24888802628	0.0309677668904	0.372609350439	6.28127830219
Water Withdrawal Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	237.517328427	1133.3862775	439.872953703	21.1588285016	130.30199113	647.208027593
Water Withdrawal Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by gas	91.9562475589	14.9694706967	31.2818285686	0.502352345669	0.347480915186	33.6776294559
Water Withdrawal Blue - Electricity - tower - Electricity by nuclear	61.5875677284	6.66667418806	65.6983355225	0	0	1.02241303299
Water Withdrawal Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	0.783377792573	0.633085477399	4.13824600986	0.0675538144522	0.0596520283909	2.51798752484
Water Withdrawal Blue - Electricity - tower - Electricity by biomass and waste	17.8931642207	4.98300087149	1.97525427589	0.149922460305	0.00746397186462	0.316537483716
Water Withdrawal Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by solar thermal	0.0668007508777	0	0.0159644752077	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by Geothermal	3.46738078919	0.730027368259	2.9787539735	0	0.145031880832	4.13665950083
Water Withdrawal Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by gas	3393.01383927	1564.18887818	1262.7846549	0.468969290939	0	19948.5329651
Water Withdrawal Blue - Electricity - once-through - Electricity by nuclear	2759.42970038	0	2856.77906139	0	0	382.216449089
Water Withdrawal Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	284.970226114	2345.15734084	143.19324062	0	0	4565.90883859
Water Withdrawal Blue - Electricity - once-through - Electricity by biomass and waste	88.4536098449	0	37.7025763804	0	0	1.26656345364
Water Withdrawal Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by Geothermal	0	0	0	0	0	167.069826136
Water Withdrawal Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Domestic - domestic Water Withdrawal Blue	0	0	0	0	0	0
Energy Carrier Net Total	11510001.3685	24107679.7564	8551177.74008	801271.504794	2908359.41074	18202401.2561
Energy Carrier Net NENE	1545513.82253	2104940.91446	929288.171885	36602.0649622	151895.95015	2150164.64004
Energy Carrier Net NTRA	4682723.87756	14001613.985	3531882.37982	383815.743045	978359.908176	6920438.84934
Energy Carrier Net TAVI	342204.972868	237263.723352	236069.254787	34239.2862541	53580.7459606	498951.093602
Energy Carrier Net TMAR	534907.910998	426145.878091	76181.0668227	6405.49183121	12806.4259704	343824.703032
Energy Carrier Net TOTH	219911.959633	6720.76575276	57740.5827497	2158.59553324	9411.28922475	38601.9326697
Energy Carrier Net TRAI	4473.12534451	64.904459438	397.097043021	314.860553118	350.006422855	1577.93124171
Energy Carrier Net TROA	857085.657075	1859271.91203	1145406.37196	76178.0399014	184471.221462	1910277.52167
Energy Carrier Net LOSS	3323034.76144	5462731.31021	2574041.58889	261555.040427	1517450.37718	6338526.84836
