stressor	Europe	Asia	America	Oceania	Africa	Other
Water Consumption Blue - Agriculture - fibres	32.3556115827	110.045699856	311.083025357	0	54.7824180544	126.231950148
Water Consumption Blue - Agriculture - other crops	1151.76229169	49242.5031876	11069.3206657	1687.75386226	1686.94178203	39026.9122955
Water Consumption Blue - Agriculture - fodder crops	4673.45049289	23.4818037141	38815.2846822	3292.23352013	2699.42885541	6555.15086917
Water Consumption Blue - Livestock - dairy cattle	1165.73564181	1226.5338835	1261.75222117	44.3262800345	707.590996099	717.223406767
Water Consumption Blue - Livestock - nondairy cattle	1579.05219231	3477.08540661	6645.60044061	450.681692556	2201.68512091	1308.87306848
Water Consumption Blue - Livestock - pigs	544.965694124	1655.11629305	475.705337973	6.61713491932	82.0293298221	206.149970291
Water Consumption Blue - Livestock - sheep	204.744959255	413.062985843	130.235569093	97.4109955267	474.011636213	331.359433913
Water Consumption Blue - Livestock - goats	20.1157227274	405.596283122	44.4707923103	0.67074241974	359.954426763	222.981381219
Water Consumption Blue - Livestock - buffaloes	7.4549927559	1480.00394866	12.7923640989	0	41.253525258	543.915445844
Water Consumption Blue - Livestock - camels	0.193380928232	9.6359085184	0	0	298.243518206	45.5986725841
Water Consumption Blue - Livestock - horses	44.6614812571	56.8405909919	243.127201298	1.84826485865	54.3593601859	39.2391035645
Water Consumption Blue - Livestock - chicken	109.807049661	440.172259825	265.323019358	4.44095341583	96.5847284452	159.95278636
Water Consumption Blue - Livestock - turkeys	19.6668832906	0.537793347019	20.2081180459	0.213959056485	1.58849690836	0.811914407325
Water Consumption Blue - Livestock - ducks	14.3655883957	146.51062783	3.58862151738	0.179822476797	4.23240862672	31.7962134525
Water Consumption Blue - Livestock - geese	2.98824659588	58.1613258501	0.130192187153	0	2.16869681969	0.638731350645
Water Consumption Blue - Manufacturing - Products of meat cattle	25.5137701485	18.9476566492	6.98868326626	0.497958983939	9.16528746267	11.5687814406
Water Consumption Blue - Manufacturing - Products of meat pigs	25.5313306921	70.4165466726	16.4679414411	0.823488212992	28.4357491716	72.609375742
Water Consumption Blue - Manufacturing - Products of meat poultry	23.7537665975	41.9063711536	7.76131011208	0.711925622078	9.46771093068	11.9854230059
Water Consumption Blue - Manufacturing - Meat products nec	13.2375152612	4.16742344065	1.22284103797	0.0418452099697	0.190077044062	0.988419372306
Water Consumption Blue - Manufacturing - products of Vegetable oils and fats	224.892413955	523.451528598	162.415441107	2.14023764639	129.95432851	249.432177145
Water Consumption Blue - Manufacturing - Dairy products	101.073520424	206.476359625	65.1102034989	0.913283442144	136.115617686	172.117696212
Water Consumption Blue - Manufacturing - Processed rice	18.734320166	266.829033935	85.2445238169	0	0.472693491189	0.566562946159
Water Consumption Blue - Manufacturing - Sugar	187.963869695	78.4025465481	56.6817501106	0.168905132019	36.0977201161	134.027894591
Water Consumption Blue - Manufacturing - Food products nec	618.655289621	785.917551173	235.072076597	4.8102253855	277.04925911	577.094232031
Water Consumption Blue - Manufacturing - Beverages	15.8481565099	18.0921721911	7.32210942013	0.181155754261	7.22932056513	10.3189221098
Water Consumption Blue - Manufacturing - Fish products	213.838496169	25.5514163259	78.3985000102	0	898.162947506	358.66906654
Water Consumption Blue - Manufacturing - Tobacco products (16)	0.756216825318	1.11494847739	0.939406159838	1.89121898759e-05	0.0290359239794	0.138098800071
Water Consumption Blue - Manufacturing - Textiles (17)	159.322869677	364.003896174	132.982433574	1.26246652668	6.95781511579	248.748916348
Water Consumption Blue - Manufacturing - Wearing apparel; furs (18)	226.312486738	611.724026711	272.88149528	1.63876723013	773.547906591	498.089290153
Water Consumption Blue - Manufacturing - Leather and leather products (19)	254.163127221	393.401425328	83.3414157537	0.0464383944307	14.0927902741	87.1898066282
Water Consumption Blue - Manufacturing - Pulp	239.095345694	504.120620363	211.425316421	1.00631173002	265.753908158	40.191253181
Water Consumption Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	425.166895775	2548.01779755	197.60109002	5.11121473741	33.8571562666	210.264804145
Water Consumption Blue - Manufacturing - Paper and paper products	383.686541022	1898.57048397	243.069999213	3.29931168742	143.556111755	189.128561972
Water Consumption Blue - Manufacturing - Printed matter and recorded media (22)	93.2662608829	326.80714606	41.1638438691	0.307754737893	7.93934831807	21.4020110595
Water Consumption Blue - Manufacturing - Plastics, basic	306.315456589	6153.67466149	247.207787125	0.485838484174	566.892115756	556.787256015
Water Consumption Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	213.29281619	2240.57309821	45.3921503408	2.46354200482	10.2290568022	80.2567342045
Water Consumption Blue - Manufacturing - N-fertiliser	591.353980714	1198.73393583	237.663312842	0	197.335567185	69.2177159944
Water Consumption Blue - Manufacturing - P- and other fertiliser	378.655196719	235.027681203	38.6500603132	0	118.189860872	168.799986726
Water Consumption Blue - Manufacturing - Chemicals nec	473.554833812	3117.84022552	685.269492555	1.77801824411	18.6092097659	69.842091953
Water Consumption Blue - Manufacturing - Rubber and plastic products (25)	42.3668195934	750.693232115	122.56016425	1.62065840314	65.6661724312	81.2566968322
Water Consumption Blue - Manufacturing - Glass and glass products	64.6723395828	33.6097890169	44.5180331052	0.0225652042283	19.0404326429	53.5804908292
Water Consumption Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	6.69983424079	9.43212600001	18.1369344922	0.0244259725434	5.67706717062	17.8126436987
Water Consumption Blue - Manufacturing - Ceramic goods	51.0245986687	52.4088072634	2.95173226409	0.0532985655515	2.06082069928	5.33475289704
Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	83.2702448375	656.232772111	11.0912998635	0.073024252693	20.9770181277	44.5162279894
Water Consumption Blue - Manufacturing - Cement, lime and plaster	134.60317885	220.91988368	84.7691439818	0.319251839168	247.381329182	114.658525636
Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	39.5674515336	42.5839972466	27.0412057662	0.0759258527227	5.99470707419	20.4195066839
Water Consumption Blue - Manufacturing - Other non-metallic mineral products	127.992998506	175.103622732	17.9146100379	0.599453882451	64.5435743268	125.347026653
Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	883.015251763	15600.3717627	867.121417356	5.70838141051	525.158709664	547.601051303
Water Consumption Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0.331156878332	4.34221675725	0.542701063497	0.00577594920341	0.114998674923	0.163901974601
Water Consumption Blue - Manufacturing - Precious metals	0.0395628392147	0.0144632534239	0.0307608485656	6.00974343017e-05	0.00594364583227	0.000969705936613
Water Consumption Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	8.22430600966e-07	0.00909716198788	0.000460054879092	0	0	0
Water Consumption Blue - Manufacturing - Aluminium and aluminium products	40.4849624772	119.17859605	146.356068217	0.378804710415	1.19688310816	4.03534990674
Water Consumption Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	18.5433131918	21.9418180992	15.6025404661	0.160282750754	1.52230975604	4.91710475943
Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof	29.0442915098	75.3836125303	298.102891902	0.131997559445	22.4770992126	4.64204733905
Water Consumption Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	4.41522271401	7.34087908237	128.2443156	0.247956154279	0.046605388342	2.40812563466
Water Consumption Blue - Manufacturing - Copper products	14.160404157	96.2122911487	74.323987257	0.0407160496112	8.53703708686	2.63591704044
Water Consumption Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0.20311784351	0.868623263824	0.291531367817	0	0.000303169163638	0.00232437446117
Water Consumption Blue - Manufacturing - Other non-ferrous metal products	8.28113014564	4.9281361729	0.23733084648	3.91817050834e-10	7.38531241051	0.123544939414
Water Consumption Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0282606195586	0.000577808988268	1.24836863389	0	0.000761855759925	0
Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	320.26357472	4337.78324319	420.108550217	1.35542214508	427.134523155	366.361838539
Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29)	281.091905834	3897.88341094	236.567983956	2.23260410498	244.050210594	296.878315514
Water Consumption Blue - Manufacturing - Office machinery and computers (30)	25.8216961275	159.496372223	13.6063653763	0.163840872779	8.22004899896	14.0003052337
Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	114.617444704	1041.30784407	118.526219463	1.27694465738	161.328096893	130.697207494
Water Consumption Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	68.7605196265	574.248883025	57.0437532422	0.445840905381	17.5641903307	41.7269432386
Water Consumption Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	55.5784120876	355.52815126	31.1150792924	0.352932766612	22.5286463241	53.3237599043
Water Consumption Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	5.97862543087	81.2576747307	11.0914428339	0.0558594739106	1.90138343299	5.92909465897
Water Consumption Blue - Manufacturing - Other transport equipment (35)	2.48053572022	15.0123371408	4.22356822352	0.00750089428629	0.459736789007	1.44497998634
Water Consumption Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	180.228600146	1012.92267864	354.002977209	5.12501067235	164.991695428	148.427275387
Water Consumption Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by gas	795.793100098	78.3702795521	391.420826364	3.48317923125	2.29375168176	113.382546195
Water Consumption Blue - Electricity - tower - Electricity by nuclear	560.313013432	35.0369667486	818.595578222	0	0	3.43205691736
Water Consumption Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	7.24327221473	3.35980700381	51.5734305502	0.468400407641	0.393768217079	8.50104050959
Water Consumption Blue - Electricity - tower - Electricity by biomass and waste	167.050052955	26.5631657314	24.9401764539	1.03952296538	0.0492703261354	1.06255947991
Water Consumption Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by solar thermal	0.670473991866	0	0.198915980287	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - tower - Electricity by Geothermal	33.4828800171	3.85487070006	37.3968244589	0	0.957368033835	13.8860229637
Water Consumption Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by gas	325.116752669	81.1576960629	199.336962757	0.0315459047609	0	651.680973408
Water Consumption Blue - Electricity - once-through - Electricity by nuclear	275.78188305	0	443.392810968	0	0	12.5405216525
Water Consumption Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	27.5423155734	122.122095242	22.5288630202	0	0	149.067526226
Water Consumption Blue - Electricity - once-through - Electricity by biomass and waste	8.94330567239	0	5.33685543508	0	0	0.0415559467743
Water Consumption Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Consumption Blue - Electricity - once-through - Electricity by Geothermal	0	0	0	0	0	5.4815609771
Water Consumption Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Consumption Blue - Domestic - domestic Water Consumption Blue	10591.198724	19045.2995	17317.812853	336.255	2964.046618	15335.66773
Water Withdrawal Blue - Manufacturing - Products of meat cattle	137.634734346	73.3045156452	58.9816526701	5.75184829084	25.3102466366	91.4931580279
Water Withdrawal Blue - Manufacturing - Products of meat pigs	119.984922081	281.352179833	143.610099215	9.5119867764	72.0053190153	572.954972774
Water Withdrawal Blue - Manufacturing - Products of meat poultry	136.388441592	149.704931626	64.4207322065	8.22334430069	26.396975	94.8768241359
Water Withdrawal Blue - Manufacturing - Meat products nec	74.5554721558	27.0327049094	10.1203459727	0.483347639478	0.523039961067	7.81551404185
Water Withdrawal Blue - Manufacturing - products of Vegetable oils and fats	1170.72847486	1695.28011102	1292.04421809	24.7215586934	338.00763781	1968.72556123
Water Withdrawal Blue - Manufacturing - Dairy products	477.969360312	634.955882505	565.620238149	10.5491977756	345.121625071	1357.73392804
Water Withdrawal Blue - Manufacturing - Processed rice	84.7814644246	645.881842811	595.230448479	0	3.55411396828	4.46764111578
Water Withdrawal Blue - Manufacturing - Sugar	965.435595392	275.690818971	464.799730466	1.95099742399	125.140533037	1056.97043785
Water Withdrawal Blue - Manufacturing - Food products nec	3309.20245989	3101.07150332	1953.73523748	55.5621799275	733.950167951	4556.20041121
Water Withdrawal Blue - Manufacturing - Beverages	85.1352433104	87.2158729925	61.7974901291	2.09250249343	19.3332199143	81.4782030522
Water Withdrawal Blue - Manufacturing - Fish products	1037.64592553	84.7806677868	685.719313483	0	2243.31333888	2835.11388483
Water Withdrawal Blue - Manufacturing - Tobacco products (16)	3.88967617331	4.41797011516	6.58077948522	0.00021845182138	0.218317108878	1.08899097548
Water Withdrawal Blue - Manufacturing - Textiles (17)	869.777473686	1158.96092993	1103.13869555	14.582558339	51.4389831336	1965.06560414
Water Withdrawal Blue - Manufacturing - Wearing apparel; furs (18)	1133.61890458	2328.5805936	1768.40936438	18.9291503833	1930.6875679	3932.30184259
Water Withdrawal Blue - Manufacturing - Leather and leather products (19)	1547.79910216	1035.43508259	503.934686483	0.536402812783	35.3586462373	687.667264687
Water Withdrawal Blue - Manufacturing - Pulp	1327.60901006	3033.36035969	1935.59727423	11.6237533432	701.868483153	317.48894971
Water Withdrawal Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	2140.33739215	8862.98655045	1701.08900289	59.0388620343	92.8462539008	1660.3648508
Water Withdrawal Blue - Manufacturing - Paper and paper products	1930.30298195	6519.50051845	2153.40181198	38.1098461968	387.550833407	1492.93608757
Water Withdrawal Blue - Manufacturing - Printed matter and recorded media (22)	441.349439174	1114.1580783	386.063177006	3.55482804858	22.4212184783	168.911554347
Water Withdrawal Blue - Manufacturing - Plastics, basic	2537.94711518	16579.3207326	2078.55676457	5.61184624629	1453.6093465	4391.29317695
Water Withdrawal Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	986.576633609	7806.45632497	403.630259168	28.4559980378	31.3168564848	636.506141065
Water Withdrawal Blue - Manufacturing - N-fertiliser	3320.05957683	6873.17701498	1673.72852985	0	495.32467725	545.817399484
Water Withdrawal Blue - Manufacturing - P- and other fertiliser	2109.39936818	1197.22065288	258.207419509	0	307.233124473	1331.07497791
Water Withdrawal Blue - Manufacturing - Chemicals nec	2551.19504252	13659.5675678	6793.0734682	20.5376176117	81.0884744036	555.758222963
Water Withdrawal Blue - Manufacturing - Rubber and plastic products (25)	210.353347901	2475.74716813	1082.92529967	18.7199780841	202.711973083	642.144431968
Water Withdrawal Blue - Manufacturing - Glass and glass products	358.976132968	126.896540592	374.335271031	0.260647233123	48.3522685745	422.592700065
Water Withdrawal Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	34.2491919796	54.3746210396	152.271684364	0.282140684187	14.3186351863	140.613849635
Water Withdrawal Blue - Manufacturing - Ceramic goods	203.389158826	160.066372676	24.8154224501	0.615643603306	9.2185868911	42.2630588649
Water Withdrawal Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	423.039208842	1738.53552728	83.8961131996	0.843492007552	59.353583236	351.272011535
Water Withdrawal Blue - Manufacturing - Cement, lime and plaster	617.418178167	1113.82825301	663.676832555	3.68762931223	621.666181215	905.169502444
Water Withdrawal Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	222.208587227	194.707157816	242.338316907	0.877007947037	14.9094780378	161.303803208
Water Withdrawal Blue - Manufacturing - Other non-metallic mineral products	649.816218309	594.973418221	149.56654314	6.92420038682	170.836311886	990.238725759
Water Withdrawal Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	5045.23821046	50111.9100947	5728.05677256	65.9366432146	1462.87202484	4322.76603512
Water Withdrawal Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	2.0928530823	16.4839302683	3.5738809116	0.0667171084871	0.314955845258	1.29696721226
Water Withdrawal Blue - Manufacturing - Precious metals	0.2040114516	0.0955157250207	0.204162228546	0.000694176299497	0.0149634323544	0.00769452133258
Water Withdrawal Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	3.99824595623e-06	0.0219148590459	0.00223056911075	0	0	0
Water Withdrawal Blue - Manufacturing - Aluminium and aluminium products	207.000383692	803.221133473	1388.56433634	4.37551544693	6.21702438253	32.3615499041
Water Withdrawal Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	85.558852291	107.744108805	87.173827419	1.85140161281	4.32603864265	38.8888047399
Water Withdrawal Blue - Manufacturing - Lead, zinc and tin and products thereof	121.779934085	294.209262226	2947.49815422	1.52468368114	56.9574715176	36.7126540168
Water Withdrawal Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	15.5802894934	47.2139899667	1257.25556287	2.8641037278	0.350419488911	19.1749838579
Water Withdrawal Blue - Manufacturing - Copper products	89.0880195512	270.325784351	684.440410231	0.470304880359	21.7352986883	20.8163091426
Water Withdrawal Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	1.44781625733	5.79570916816	1.96534266699	0	0.000821292779295	0.0183288917526
Water Withdrawal Blue - Manufacturing - Other non-ferrous metal products	43.8787282367	33.3318583212	2.00071550903	4.5258190069e-09	18.368159726	0.974215583605
Water Withdrawal Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0.0649730131301	0.00424636756405	6.05269640672	0	0.00572828841288	0
Water Withdrawal Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	1907.70491583	13337.9961106	3067.05596625	15.6562745124	1098.63531604	2890.25466619
Water Withdrawal Blue - Manufacturing - Machinery and equipment n.e.c. (29)	1673.87734795	11952.1920792	1754.74233329	25.7884695718	659.689252356	2343.19495008
Water Withdrawal Blue - Manufacturing - Office machinery and computers (30)	141.172658914	673.383695004	109.271553796	1.89250093774	22.5324826464	110.557430991
Water Withdrawal Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	676.285471279	3553.04753641	920.314291284	14.7497930189	415.36281368	1031.82601819
Water Withdrawal Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)	387.448640471	1663.33089892	475.130017542	5.14984031279	48.9539722141	329.466162315
Water Withdrawal Blue - Manufacturing - Medical, precision and optical instruments, watches and clocks (33)	308.9555636	1030.22075339	261.959656207	4.07667256922	68.4579635565	420.826422359
Water Withdrawal Blue - Manufacturing - Motor vehicles, trailers and semi-trailers (34)	35.9109364176	223.03436793	79.8931826473	0.645224265256	5.39265342008	46.8019986745
Water Withdrawal Blue - Manufacturing - Other transport equipment (35)	13.8307718133	40.3730553735	30.6030014875	0.0866416861064	1.2666975554	11.4008619873
Water Withdrawal Blue - Manufacturing - Furniture; other manufactured goods n.e.c. (36)	1046.76304442	4013.07061401	3168.2248563	59.198216775	442.965839245	1174.71779543
Water Withdrawal Blue - Electricity - tower - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by gas	1088.04552792	93.2267047959	645.976097051	4.08387557357	2.67604362872	133.289393501
Water Withdrawal Blue - Electricity - tower - Electricity by nuclear	728.716965089	41.5186401104	1356.68393779	0	0	4.04650847691
Water Withdrawal Blue - Electricity - tower - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by petroleum and other oil derivatives	9.26908966497	3.94272276607	85.4556184344	0.549179027671	0.459396253259	9.96569638221
Water Withdrawal Blue - Electricity - tower - Electricity by biomass and waste	211.715656385	31.0330779662	40.7894009465	1.21879529149	0.057482047158	1.25279272641
Water Withdrawal Blue - Electricity - tower - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by solar thermal	0.790400436983	0	0.329669647141	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - tower - Electricity by Geothermal	41.0267737256	4.54645640667	61.5118729923	0	1.11692937281	16.3720797721
Water Withdrawal Blue - Electricity - tower - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by coal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by gas	40146.8484412	9741.43827431	26076.7589402	3.81248788531	0	78952.3462048
Water Withdrawal Blue - Electricity - once-through - Electricity by nuclear	32650.1485738	0	58993.0663474	0	0	1512.73707527
Water Withdrawal Blue - Electricity - once-through - Electricity by hydro	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by wind	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	3371.8272368	14605.1450678	2956.96942706	0	0	18070.9637142
Water Withdrawal Blue - Electricity - once-through - Electricity by biomass and waste	1046.60158689	0	778.565840088	0	0	5.01280753111
Water Withdrawal Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by Geothermal	0	0	0	0	0	661.22931328
Water Withdrawal Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Domestic - domestic Water Withdrawal Blue	64929.1837	133774.1336	107724.7126	3683.14	21760.36684	56723.75367
Energy Carrier Net Total	100856973.265	145562625.242	119129522.866	3743791.69325	22764622.4721	55347202.0825
Energy Carrier Net NENE	7431205.66334	8072641.55149	6861269.98424	103770.455914	527760.010514	4198223.87783
Energy Carrier Net NTRA	47438336.927	83624227.7631	49744516.0697	1684157.94151	15345457.7512	25624823.7146
Energy Carrier Net TAVI	2648197.72596	2014295.56424	3462106.49872	239527.772011	231215.194014	1421946.94419
Energy Carrier Net TMAR	4157752.42041	3621010.8502	1135569.58072	46115.3159866	56105.4910917	978479.193843
Energy Carrier Net TOTH	1714405.51347	57257.9217892	868507.123323	15791.5532188	42239.4051046	113183.338014
Energy Carrier Net TRAI	33641.7381909	588.245494494	8913.79271291	3913.80695228	1667.74584149	5196.17545308
Energy Carrier Net TROA	14271094.2964	12923967.4373	29946036.2947	1025388.47543	2516800.40372	8719029.91486
Energy Carrier Net LOSS	23161419.3846	35212919.3848	27100188.8507	625113.526851	4043220.60173	14286187.4437
